,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
314,Cape Breton University fees,6,https://collegedunia.com/canada/college/20-cape-breton-university-sydney,,,5,https://studyabroad.shiksha.com/canada/universities/cape-breton-university,75,https://www.careers360.com/question-how-much-it-cost-to-study-pg-program-in-cape-breton-university-nova-scotiacanada,14,https://www.collegedekho.com/canada/cape-breton-university/course-fees/,,,,,40,https://leverageedu.com/universities/cape-breton-university,,,12931,Study_Abroad,260,College,,Study_Abroad-College-LS
315,RMIT University fees,8,https://collegedunia.com/australia/college/607-rmit-university-melbourne,,,1,https://studyabroad.shiksha.com/australia/universities/rmit-university,,,11,https://www.collegedekho.com/australia/rmit-university/course-fees/,,,,,,,,,12932,Study_Abroad,260,College,,Study_Abroad-College-LS
316,Nanyang Technological University fees,6,https://collegedunia.com/singapore/college/766-nanyang-technological-university-singapore,,,5,https://studyabroad.shiksha.com/singapore/universities/nanyang-technological-university,,,7,https://www.collegedekho.com/singapore/nanyang-technological-university/,,,50,https://www.embibe.com/exams/cost-of-studying-in-singapore/,80,https://leverageedu.com/blog/ntu-acceptance-rate/,,,12933,Study_Abroad,260,College,,Study_Abroad-College-LS
317,University of Amsterdam fees,7,https://collegedunia.com/netherlands/college/745-university-of-amsterdam-amsterdam,,,5,https://studyabroad.shiksha.com/netherlands/universities/university-of-amsterdam,,,,,,,,,63,https://leverageedu.com/blog/cost-of-living-in-amsterdam/,,,12934,Study_Abroad,260,College,,Study_Abroad-College-LS
318,University of Leeds fees,8,https://collegedunia.com/uk/college/825-university-of-leeds-leeds,,,1,https://studyabroad.shiksha.com/uk/universities/university-of-leeds,,,13,https://www.collegedekho.com/united-kingdom/university-of-leeds/course-fees/,,,,,20,https://leverageedu.com/universities/university-of-leeds,,,12935,Study_Abroad,260,College,,Study_Abroad-College-LS
319,Birmingham City University fees,7,https://collegedunia.com/uk/college/2288-birmingham-city-university-birmingham,,,4,https://studyabroad.shiksha.com/uk/universities/birmingham-city-university,,,21,https://www.collegedekho.com/united-kingdom/birmingham-city-university/course-fees/,,,,,16,https://leverageedu.com/universities/birmingham-city-university,,,12936,Study_Abroad,260,College,,Study_Abroad-College-LS
320,De Montfort University fees,7,https://collegedunia.com/uk/college/826-de-montfort-university-leicester,,,5,https://studyabroad.shiksha.com/uk/universities/de-montfort-university,,,9,https://www.collegedekho.com/united-kingdom/de-montfort-university/course-fees/,,,,,22,https://leverageedu.com/universities/de-montfort-university,,,12937,Study_Abroad,260,College,,Study_Abroad-College-LS
321,De Montfort University fees,7,https://collegedunia.com/uk/college/826-de-montfort-university-leicester,,,6,https://studyabroad.shiksha.com/uk/universities/de-montfort-university/admissions,,,9,https://www.collegedekho.com/united-kingdom/de-montfort-university/course-fees/,,,,,22,https://leverageedu.com/universities/de-montfort-university,,,12937,Study_Abroad,260,College,,Study_Abroad-College-LS
322,Middlesex University fees,6,https://collegedunia.com/uk/college/842-middlesex-university-london,,,5,https://studyabroad.shiksha.com/uk/universities/middlesex-university,,,13,https://www.collegedekho.com/uae/middlesex-university-dubai/,,,,,,,,,12938,Study_Abroad,260,College,,Study_Abroad-College-LS
323,Middlesex University fees,7,https://collegedunia.com/uk/college/842-middlesex-university-london,,,5,https://studyabroad.shiksha.com/uk/universities/middlesex-university,,,13,https://www.collegedekho.com/uae/middlesex-university-dubai/,,,,,,,,,12938,Study_Abroad,260,College,,Study_Abroad-College-LS
324,Middlesex University fees,8,https://collegedunia.com/uk/college/842-middlesex-university-london/programs,,,5,https://studyabroad.shiksha.com/uk/universities/middlesex-university,,,13,https://www.collegedekho.com/uae/middlesex-university-dubai/,,,,,,,,,12938,Study_Abroad,260,College,,Study_Abroad-College-LS
325,University of London fees,7,https://collegedunia.com/uk/college/846-university-college-london-london,,,1,https://studyabroad.shiksha.com/uk/universities/city-university-london,,,49,https://www.collegedekho.com/united-kingdom/queen-mary-university-of-london/,,,,,83,https://leverageedu.com/blog/mbbs-in-the-uk/,,,12939,Study_Abroad,260,College,,Study_Abroad-College-LS
326,University of London fees,7,https://collegedunia.com/uk/college/846-university-college-london-london,,,3,https://studyabroad.shiksha.com/uk/universities/university-college-london,,,49,https://www.collegedekho.com/united-kingdom/queen-mary-university-of-london/,,,,,83,https://leverageedu.com/blog/mbbs-in-the-uk/,,,12939,Study_Abroad,260,College,,Study_Abroad-College-LS
327,University of London fees,8,https://collegedunia.com/uk/college/846-university-college-london-london,,,1,https://studyabroad.shiksha.com/uk/universities/city-university-london,,,49,https://www.collegedekho.com/united-kingdom/queen-mary-university-of-london/,,,,,83,https://leverageedu.com/blog/mbbs-in-the-uk/,,,12939,Study_Abroad,260,College,,Study_Abroad-College-LS
328,University of London fees,8,https://collegedunia.com/uk/college/846-university-college-london-london,,,3,https://studyabroad.shiksha.com/uk/universities/university-college-london,,,49,https://www.collegedekho.com/united-kingdom/queen-mary-university-of-london/,,,,,83,https://leverageedu.com/blog/mbbs-in-the-uk/,,,12939,Study_Abroad,260,College,,Study_Abroad-College-LS
329,University of London fees,9,https://collegedunia.com/uk/college/2366-university-of-london-london,,,1,https://studyabroad.shiksha.com/uk/universities/city-university-london,,,49,https://www.collegedekho.com/united-kingdom/queen-mary-university-of-london/,,,,,83,https://leverageedu.com/blog/mbbs-in-the-uk/,,,12939,Study_Abroad,260,College,,Study_Abroad-College-LS
330,University of London fees,9,https://collegedunia.com/uk/college/2366-university-of-london-london,,,3,https://studyabroad.shiksha.com/uk/universities/university-college-london,,,49,https://www.collegedekho.com/united-kingdom/queen-mary-university-of-london/,,,,,83,https://leverageedu.com/blog/mbbs-in-the-uk/,,,12939,Study_Abroad,260,College,,Study_Abroad-College-LS
331,University of Glasgow fees,5,https://collegedunia.com/uk/college/814-university-of-glasgow-glasgow,,,4,https://studyabroad.shiksha.com/uk/universities/university-of-glasgow,,,21,https://www.collegedekho.com/ae/united-kingdom/university-of-glasgow/,,,,,,,,,12940,Study_Abroad,260,College,,Study_Abroad-College-LS
332,Lingnan University,21,https://collegedunia.com/hong-kong/college/723-lingnan-university-tuen-mun/admission,,,,,,,,,,,,,,,,,12941,Study_Abroad,260,College,,Study_Abroad-College-LS
333,Florida Gulf Coast University,38,https://collegedunia.com/usa/college/1315-florida-gulf-coast-university-fort-myers/programs,,,,,,,37,https://www.collegedekho.com/usa/florida-gulf-coast-university/,,,,,,,,,12942,Study_Abroad,260,College,,Study_Abroad-College-LS
334,Bethel University,38,https://collegedunia.com/usa/college/1954-bethel-university-saint-paul/programs,,,11,https://studyabroad.shiksha.com/usa/universities/bethel-university,,,,,,,,,,,,,12943,Study_Abroad,260,College,,Study_Abroad-College-LS
335,Point Park University,16,https://collegedunia.com/usa/college/1847-point-park-university-pittsburgh,,,5,https://studyabroad.shiksha.com/usa/universities/point-park-university,,,24,https://www.collegedekho.com/usa/point-park-university/,,,,,,,,,12944,Study_Abroad,260,College,,Study_Abroad-College-LS
336,Baldwin Wallace University,13,https://collegedunia.com/usa/college/980-baldwin-wallace-university-berea,,,7,https://studyabroad.shiksha.com/usa/universities/baldwin-wallace-university,,,,,,,,,,,,,12945,Study_Abroad,260,College,,Study_Abroad-College-LS
337,Chatham University,10,https://collegedunia.com/usa/college/1844-chatham-university-pittsburgh,,,,,,,,,,,,,,,,,12946,Study_Abroad,260,College,,Study_Abroad-College-LS
338,Multimedia University,14,https://collegedunia.com/malaysia/college/2262-multimedia-university-cyberjaya,,,,,,,91,https://www.collegedekho.com/design/graphic_multimedia_animation-colleges-in-india/,,,,,,,,,12947,Study_Abroad,260,College,,Study_Abroad-College-LS
339,Castleton University,5,https://collegedunia.com/usa/college/1099-castleton-university-castleton,,,,,,,,,,,,,,,,,12948,Study_Abroad,260,College,,Study_Abroad-College-LS
340,University of Alaska Anchorage,8,https://collegedunia.com/usa/college/915-university-of-alaska-anchorage-anchorage,,,,,,,,,,,,,,,,,12949,Study_Abroad,260,College,,Study_Abroad-College-LS
341,University of Houston Victoria,18,https://collegedunia.com/usa/college/2150-university-of-houston-victoria-victoria,,,34,https://studyabroad.shiksha.com/usa/universities/university-of-houston,,,,,,,,,,,,,12950,Study_Abroad,260,College,,Study_Abroad-College-LS
342,University of Nebraska Kearney,7,https://collegedunia.com/usa/college/1476-university-of-nebraska-kearney-kearney,,,96,https://studyabroad.shiksha.com/usa/universities/university-of-nebraska-lincoln,,,,,,,,,,,,,12951,Study_Abroad,260,College,,Study_Abroad-College-LS
343,Bowie State University,19,https://collegedunia.com/usa/college/1046-bowie-state-university-bowie,,,23,https://studyabroad.shiksha.com/usa/universities/bowie-state-university,,,,,,,,,,,,,12952,Study_Abroad,260,College,,Study_Abroad-College-LS
344,Western Carolina University,10,https://collegedunia.com/usa/college/1211-western-carolina-university-cullowhee,,,12,https://studyabroad.shiksha.com/usa/universities/western-carolina-university,,,,,,,,,,,,,12953,Study_Abroad,260,College,,Study_Abroad-College-LS
345,Stetson University,11,https://collegedunia.com/usa/college/1236-stetson-university-deland,,,24,https://studyabroad.shiksha.com/usa/universities/stetson-university,,,,,,,,,,,,,12954,Study_Abroad,260,College,,Study_Abroad-College-LS
346,University of La Verne,8,https://collegedunia.com/usa/college/1500-university-of-la-verne-la-verne,,,5,https://studyabroad.shiksha.com/usa/universities/university-of-la-verne,,,,,,,,,,,,,12955,Study_Abroad,260,College,,Study_Abroad-College-LS
347,Lipscomb University,5,https://collegedunia.com/usa/college/1691-lipscomb-university-nashville,,,,,,,45,https://www.collegedekho.com/usa/lipscomb-university/,,,,,,,,,12956,Study_Abroad,260,College,,Study_Abroad-College-LS
348,Valdosta State University,5,https://collegedunia.com/usa/college/2145-valdosta-state-university-valdosta,,,,,,,,,,,,,,,,,12957,Study_Abroad,260,College,,Study_Abroad-College-LS
349,Eastern Washington University,11,https://collegedunia.com/usa/college/1120-eastern-washington-university-cheney,,,14,https://studyabroad.shiksha.com/usa/universities/eastern-washington-university,,,,,,,,,,,,,12958,Study_Abroad,260,College,,Study_Abroad-College-LS
350,Widener University,21,https://collegedunia.com/usa/college/1121-widener-university-chester/admission,,,10,https://studyabroad.shiksha.com/usa/universities/widener-university,,,57,https://www.collegedekho.com/usa/widener-university/,,,,,,,,,12959,Study_Abroad,260,College,,Study_Abroad-College-LS
351,Robert Morris University,12,https://collegedunia.com/usa/college/1664-robert-morris-university-moon-township,,,10,https://studyabroad.shiksha.com/usa/universities/robert-morris-university-illinois/master-of-information-systems,,,,,,,,,,,,,12960,Study_Abroad,260,College,,Study_Abroad-College-LS
352,Clayton State University,18,https://collegedunia.com/usa/college/1673-clayton-state-university-morrow,,,19,https://studyabroad.shiksha.com/usa/universities/clayton-state-university,,,,,,,,,,,,,12961,Study_Abroad,260,College,,Study_Abroad-College-LS
353,Lindenwood University,13,https://collegedunia.com/usa/college/1939-lindenwood-university-saint-charles,,,33,https://studyabroad.shiksha.com/usa/universities/lindenwood-university,,,,,,,,,,,,,12962,Study_Abroad,260,College,,Study_Abroad-College-LS
354,University of Northern Colorado,14,https://collegedunia.com/usa/college/1368-university-of-northern-colorado-greeley,,,,,,,,,,,,,,,,,12963,Study_Abroad,260,College,,Study_Abroad-College-LS
355,Aurora University,10,https://collegedunia.com/usa/college/951-aurora-university-aurora,,,12,https://studyabroad.shiksha.com/usa/universities/aurora-university,,,,,,,,,,,,,12964,Study_Abroad,260,College,,Study_Abroad-College-LS
356,University of Northern Iowa,19,https://collegedunia.com/usa/college/1101-university-of-northern-iowa-cedar-falls,,,7,https://studyabroad.shiksha.com/usa/universities/university-of-northern-iowa,,,58,https://www.collegedekho.com/usa/university-of-northern-iowa/,,,,,,,,,12965,Study_Abroad,260,College,,Study_Abroad-College-LS
357,Saint Francis University,19,https://collegedunia.com/usa/college/1550-saint-francis-university-loretto,,,50,https://studyabroad.shiksha.com/canada/universities/st-francis-xavier-university,,,,,,,,,,,,,12966,Study_Abroad,260,College,,Study_Abroad-College-LS
358,Susquehanna University,13,https://collegedunia.com/usa/college/2028-susquehanna-university-selinsgrove,,,17,https://studyabroad.shiksha.com/usa/universities/susquehanna-university,,,,,,,,,,,,,12968,Study_Abroad,260,College,,Study_Abroad-College-LS
359,Lesley University,8,https://collegedunia.com/usa/college/1091-lesley-university-cambridge,,,,,,,,,,,,,,,,,12969,Study_Abroad,260,College,,Study_Abroad-College-LS
360,Prairie View A&M University,91,https://collegedunia.com/usa/college/1871-prairie-view-am-university-prairie-view/admission,,,25,https://studyabroad.shiksha.com/usa/universities/prairie-view-a-m-university,,,,,,,,,,,,,12970,Study_Abroad,260,College,,Study_Abroad-College-LS
361,Mercyhurst University,10,https://collegedunia.com/usa/college/1284-mercyhurst-university-erie,,,,,,,,,,,,,,,,,12971,Study_Abroad,260,College,,Study_Abroad-College-LS
362,South Carolina State University,29,https://collegedunia.com/usa/college/1802-south-carolina-state-university-orangeburg,,,19,https://studyabroad.shiksha.com/usa/universities/north-carolina-state-university,,,,,,,,,,,,,12972,Study_Abroad,260,College,,Study_Abroad-College-LS
363,West Virginia State University,8,https://collegedunia.com/usa/college/1447-west-virginia-state-university-institute,,,94,https://studyabroad.shiksha.com/usa/universities/west-virginia-university,,,,,,,,,,,,,12974,Study_Abroad,260,College,,Study_Abroad-College-LS
364,LeTourneau University,15,https://collegedunia.com/usa/college/1548-letourneau-university-longview,,,4,https://studyabroad.shiksha.com/usa/universities/letourneau-university,,,25,https://www.collegedekho.com/usa/letourneau-university/,,,,,,,,,12975,Study_Abroad,260,College,,Study_Abroad-College-LS
365,Augsburg University,14,https://collegedunia.com/usa/college/1644-augsburg-university-minneapolis,,,17,https://studyabroad.shiksha.com/germany/universities/university-of-augsburg,,,,,,,,,,,,,12976,Study_Abroad,260,College,,Study_Abroad-College-LS
366,University of District of Columbia,16,https://collegedunia.com/usa/college/2168-university-of-the-district-of-columbia-washington,,,,,,,,,,,,,,,,,12977,Study_Abroad,260,College,,Study_Abroad-College-LS
367,University of Kansas Medical Center,14,https://collegedunia.com/usa/college/1471-university-of-kansas-medical-center-kansas-city,,,,,,,,,,,,,,,,,12978,Study_Abroad,260,College,,Study_Abroad-College-LS
