Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
University of Limerick,1,TOP SITE,02-12-2021,https://www.ul.ie/,13,https://collegedunia.com/ireland/college/731-university-of-limerick-limerick,2,https://studyabroad.shiksha.com/ireland/universities/university-of-limerick,,,,,,,,,,,12375,Study_Abroad,5400,College,,Study_Abroad-College-HS
Bangor University,1,TOP SITE,02-12-2021,https://www.bangor.ac.uk/,15,https://collegedunia.com/uk/college/817-bangor-university-bangor,3,https://studyabroad.shiksha.com/uk/universities/bangor-university,,,49,https://www.collegedekho.com/united-kingdom/bangor-university/,,,16,https://leverageedu.com/universities/bangor-university,,,12376,Study_Abroad,5400,College,,Study_Abroad-College-HS
University of Wisconsin Milwaukee,1,TOP SITE,02-12-2021,https://uwm.edu/,8,https://collegedunia.com/usa/college/1638-university-of-wisconsin-milwaukee,,,,,,,,,,,,,12379,Study_Abroad,5400,College,,Study_Abroad-College-HS
HEC Montreal,1,TOP SITE,02-12-2021,https://www.hec.ca/en/,5,https://collegedunia.com/canada/college/28-hec-montreal-montreal,3,https://studyabroad.shiksha.com/canada/universities/hec-montreal,,,56,https://www.collegedekho.com/canada/hec-montreal/course-fees/,,,,,,,12380,Study_Abroad,4400,College,,Study_Abroad-College-HS
Fashion Institute of Technology,1,TOP SITE,02-12-2021,https://www.fitnyc.edu/,63,https://collegedunia.com/usa/college/1593-fashion-institute-of-technology-new-york-city,3,https://studyabroad.shiksha.com/usa/universities/fashion-institute-of-technology,,,61,https://www.collegedekho.com/usa/fashion-institute-of-technology/,,,,,,,12381,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Toronto fees,1,TOP SITE,02-12-2021,https://future.utoronto.ca/finances/fees/,3,https://collegedunia.com/canada/college/104-university-of-toronto-toronto,2,https://studyabroad.shiksha.com/canada/universities/university-of-toronto,,,8,https://www.collegedekho.com/canada/university-of-toronto/,,,17,https://leverageedu.com/universities/university-of-toronto,7,https://admission.buddy4study.com/study-abroad/university-of-toronto,12382,Study_Abroad,4400,College,,Study_Abroad-College-HS
Brandon University,1,TOP SITE,02-12-2021,https://www.brandonu.ca/,2,https://collegedunia.com/canada/college/16-brandon-university-brandon,69,https://studyabroad.shiksha.com/usa/universities/brandman-university,,,,,,,,,,,12383,Study_Abroad,4400,College,,Study_Abroad-College-HS
Technical University Dresden,1,TOP SITE,02-12-2021,https://tu-dresden.de/?set_language=en,6,https://collegedunia.com/germany/college/648-technical-university-dresden-dresden,4,https://studyabroad.shiksha.com/germany/universities/dresden-university-of-technology,,,,,,,,,,,12384,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Twente,1,TOP SITE,02-12-2021,https://www.utwente.nl/en/,16,https://collegedunia.com/netherlands/college/749-university-of-twente-enschede,6,https://studyabroad.shiksha.com/netherlands/universities/university-of-twente,,,,,,,,,,,12386,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Northern British Columbia,1,TOP SITE,02-12-2021,https://www.unbc.ca/,5,https://collegedunia.com/canada/college/93-university-of-northern-british-columbia-prince-george,2,https://studyabroad.shiksha.com/canada/universities/university-of-northern-british-columbia,,,20,https://www.collegedekho.com/canada/university-of-northern-british-columbia/,,,,,,,12387,Study_Abroad,4400,College,,Study_Abroad-College-HS
Kwantlen Polytechnic University,1,TOP SITE,02-12-2021,https://www.kpu.ca/,4,https://collegedunia.com/canada/college/31-kwantlen-polytechnic-university-surrey,3,https://studyabroad.shiksha.com/canada/universities/kwantlen-polytechnic-university,,,45,https://www.collegedekho.com/canada/kwantlen-polytechnic-university/,,,,,,,12388,Study_Abroad,4400,College,,Study_Abroad-College-HS
"Royal Holloway, University of London",1,TOP SITE,02-12-2021,https://www.royalholloway.ac.uk/,19,https://collegedunia.com/uk/college/811-royal-holloway-university-of-london-egham,3,https://studyabroad.shiksha.com/uk/universities/royal-holloway-university-of-london,,,31,https://www.collegedekho.com/united-kingdom/royal-holloway-university-of-london/,,,,,,,12389,Study_Abroad,4400,College,,Study_Abroad-College-HS
San Francisco State University,1,TOP SITE,02-12-2021,https://www.sfsu.edu/,24,https://collegedunia.com/usa/college/1987-san-francisco-state-university-san-francisco,5,https://studyabroad.shiksha.com/usa/universities/san-francisco-state-university,,,79,https://www.collegedekho.com/usa/san-francisco-state-university/,,,,,,,12390,Study_Abroad,4400,College,,Study_Abroad-College-HS
California State University Los Angeles,1,TOP SITE,02-12-2021,https://www.calstatela.edu/,11,https://collegedunia.com/usa/college/1555-california-state-university-los-angeles,2,https://studyabroad.shiksha.com/usa/universities/california-state-university-los-angeles-campus,,,43,https://www.collegedekho.com/usa/california-state-university-los-angeles-campus/,,,,,,,12391,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Miami,1,TOP SITE,02-12-2021,https://welcome.miami.edu/,18,https://collegedunia.com/usa/college/1200-university-of-miami-coral-gables,5,https://studyabroad.shiksha.com/usa/universities/university-of-miami,,,,,,,,,,,12392,Study_Abroad,4400,College,,Study_Abroad-College-HS
Ohio University,1,TOP SITE,02-12-2021,https://www.ohio.edu/,85,https://collegedunia.com/usa/college/936-ohio-university-athens,4,https://studyabroad.shiksha.com/usa/universities/ohio-university,,,56,https://www.collegedekho.com/usa/ohio-university/,,,,,,,12393,Study_Abroad,4400,College,,Study_Abroad-College-HS
Texas State University,1,TOP SITE,02-12-2021,https://www.txstate.edu/,,,3,https://studyabroad.shiksha.com/usa/universities/texas-state-university,,,43,https://www.collegedekho.com/usa/texas-state-university/,,,,,,,12394,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Iowa,1,TOP SITE,02-12-2021,https://uiowa.edu/,,,6,https://studyabroad.shiksha.com/usa/universities/university-of-iowa,,,,,,,,,,,12395,Study_Abroad,4400,College,,Study_Abroad-College-HS
Binghamton University,1,TOP SITE,02-12-2021,https://www.binghamton.edu/,16,https://collegedunia.com/usa/college/1001-binghamton-university-binghamton,3,https://studyabroad.shiksha.com/usa/universities/binghamton-university,,,,,,,,,,,12396,Study_Abroad,4400,College,,Study_Abroad-College-HS
Wayne State University,1,TOP SITE,02-12-2021,https://wayne.edu/,,,3,https://studyabroad.shiksha.com/usa/universities/wayne-state-university,,,,,,,,,,,12397,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of California Davis,1,TOP SITE,02-12-2021,https://www.ucdavis.edu/,12,https://collegedunia.com/usa/college/1222-university-of-california-davis,5,https://studyabroad.shiksha.com/usa/universities/university-of-california-davis,,,,,,,,,,,12399,Study_Abroad,4400,College,,Study_Abroad-College-HS
Case Western Reserve University,1,TOP SITE,02-12-2021,https://case.edu/,17,https://collegedunia.com/usa/college/1167-case-western-reserve-university-cleveland,4,https://studyabroad.shiksha.com/usa/universities/case-western-reserve-university,,,36,https://www.collegedekho.com/usa/case-western-reserve-university/,,,,,,,12400,Study_Abroad,4400,College,,Study_Abroad-College-HS
Sacred Heart University,1,TOP SITE,02-12-2021,https://www.sacredheart.edu/,25,https://collegedunia.com/usa/college/1296-sacred-heart-university-fairfield,2,https://studyabroad.shiksha.com/usa/universities/sacred-heart-university,,,37,https://www.collegedekho.com/usa/sacred-heart-university/,,,,,,,12401,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of California San Francisco,1,TOP SITE,02-12-2021,https://www.ucsf.edu/,18,https://collegedunia.com/usa/college/1986-university-of-california-san-francisco,8,https://studyabroad.shiksha.com/usa/universities/university-of-california-san-francisco-campus,,,,,,,,,,,12402,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of California Santa Barbara,1,TOP SITE,02-12-2021,https://www.ucsb.edu/,15,https://collegedunia.com/usa/college/2003-university-of-california-santa-barbara,3,https://studyabroad.shiksha.com/usa/universities/university-of-california-santa-barbara,,,,,,,,,,,12403,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Massachusetts Boston,1,TOP SITE,02-12-2021,https://www.umb.edu/,21,https://collegedunia.com/usa/college/1024-university-of-massachusetts-boston,2,https://studyabroad.shiksha.com/usa/universities/university-of-massachusetts-boston,,,,,,,,,,,12404,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Connecticut,1,TOP SITE,02-12-2021,https://uconn.edu/,37,https://collegedunia.com/usa/college/2086-university-of-connecticut-storrs,3,https://studyabroad.shiksha.com/usa/universities/university-of-connecticut,,,,,,,,,,,12405,Study_Abroad,4400,College,,Study_Abroad-College-HS
Flinders University,1,TOP SITE,02-12-2021,https://www.flinders.edu.au/,17,https://collegedunia.com/australia/college/589-flinders-university-adelaide,2,https://studyabroad.shiksha.com/australia/universities/flinders-university,,,,,,,,,,,12406,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Canterbury,1,TOP SITE,02-12-2021,https://www.canterbury.ac.nz/,13,https://collegedunia.com/new-zealand/college/760-university-of-canterbury-christchurch/admission,4,https://studyabroad.shiksha.com/new-zealand/universities/university-of-canterbury,,,,,,,,,,,12407,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Otago,1,TOP SITE,02-12-2021,https://www.otago.ac.nz/,6,https://collegedunia.com/new-zealand/college/761-university-of-otago-dunedin,2,https://studyabroad.shiksha.com/new-zealand/universities/university-of-otago,,,,,,,,,,,12408,Study_Abroad,4400,College,,Study_Abroad-College-HS
Arkansas State University,1,TOP SITE,02-12-2021,https://www.astate.edu/,28,https://collegedunia.com/usa/college/1466-arkansas-state-university-jonesboro,2,https://studyabroad.shiksha.com/usa/universities/arkansas-state-university,,,,,,,,,,,12410,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of South Australia,1,TOP SITE,02-12-2021,https://www.unisa.edu.au/,9,https://collegedunia.com/australia/college/591-university-of-south-australia-adelaide,2,https://studyabroad.shiksha.com/australia/universities/university-of-south-australia,,,,,,,,,,,12411,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Derby,1,TOP SITE,02-12-2021,https://www.derby.ac.uk/,28,https://collegedunia.com/uk/college/806-university-of-derby-derby,2,https://studyabroad.shiksha.com/uk/universities/university-of-derby,,,,,,,,,,,12412,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Bridgeport,1,TOP SITE,02-12-2021,https://www.bridgeport.edu/,12,https://collegedunia.com/usa/college/1051-university-of-bridgeport-bridgeport,4,https://studyabroad.shiksha.com/usa/universities/university-of-bridgeport,,,84,https://www.collegedekho.com/usa/university-of-bridgeport/,,,,,,,12413,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Texas El Paso,1,TOP SITE,02-12-2021,https://www.utep.edu/,4,https://collegedunia.com/usa/college/1272-university-of-texas-el-paso-el-paso,3,https://studyabroad.shiksha.com/usa/universities/the-university-of-texas-at-el-paso,,,27,https://www.collegedekho.com/usa/the-university-of-texas-at-el-paso/,,,,,,,12414,Study_Abroad,4400,College,,Study_Abroad-College-HS
Pennsylvania State University,1,TOP SITE,02-12-2021,https://www.psu.edu/,16,https://collegedunia.com/usa/college/2139-pennsylvania-state-university-state-college,5,https://studyabroad.shiksha.com/usa/universities/pennsylvania-state-university-university-park,,,,,,,,,,,12415,Study_Abroad,4400,College,,Study_Abroad-College-HS
MacEwan University,1,TOP SITE,02-12-2021,https://www.macewan.ca/,4,https://collegedunia.com/canada/college/37-macewan-university-edmonton,3,https://studyabroad.shiksha.com/canada/universities/macewan-university,,,29,https://www.collegedekho.com/canada/macewan-university/,,,,,,,12416,Study_Abroad,4400,College,,Study_Abroad-College-HS
Erasmus University Rotterdam,1,TOP SITE,02-12-2021,https://www.eur.nl/en,16,https://collegedunia.com/netherlands/college/754-erasmus-university-rotterdam-rotterdam,12,https://studyabroad.shiksha.com/netherlands/universities/erasmus-university-rotterdam,,,,,,,,,,,12417,Study_Abroad,4400,College,,Study_Abroad-College-HS
Northwest Missouri State University,1,TOP SITE,02-12-2021,https://www.nwmissouri.edu/,30,https://collegedunia.com/usa/college/1607-northwest-missouri-state-university-maryville/programs,2,https://studyabroad.shiksha.com/usa/universities/northwest-missouri-state-university,,,35,https://www.collegedekho.com/usa/northwest-missouri-state-university/,,,,,,,12418,Study_Abroad,4400,College,,Study_Abroad-College-HS
Stockholm University,1,TOP SITE,02-12-2021,https://www.su.se/cmlink/stockholm-university,20,https://collegedunia.com/sweden/college/778-stockholm-university-stockholm/admission,7,https://studyabroad.shiksha.com/sweden/universities/stockholm-university,,,,,,,,,,,12419,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Lincoln,1,TOP SITE,02-12-2021,https://www.lincoln.ac.uk/home/,25,https://collegedunia.com/uk/college/828-university-of-lincoln-lincoln,4,https://studyabroad.shiksha.com/uk/universities/university-of-lincoln,,,,,,,,,,,12420,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Mannheim,1,TOP SITE,02-12-2021,https://www.uni-mannheim.de/,7,https://collegedunia.com/germany/college/687-university-of-mannheim-mannheim/admission,2,https://studyabroad.shiksha.com/germany/universities/university-of-mannheim,,,,,,,,,,,12421,Study_Abroad,4400,College,,Study_Abroad-College-HS
Dublin City University,1,TOP SITE,02-12-2021,https://www.dcu.ie/,7,https://collegedunia.com/ireland/college/726-dublin-city-university-dublin,3,https://studyabroad.shiksha.com/ireland/universities/dublin-city-university,,,34,https://www.collegedekho.com/ireland/dublin-city-university/,,,,,,,12422,Study_Abroad,4400,College,,Study_Abroad-College-HS
Singapore Management University,1,TOP SITE,02-12-2021,https://www.smu.edu.sg/,5,https://collegedunia.com/singapore/college/768-singapore-management-university-singapore,2,https://studyabroad.shiksha.com/singapore/universities/singapore-management-university,,,65,https://www.collegedekho.com/singapore/singapore-management-university/,,,,,,,12423,Study_Abroad,4400,College,,Study_Abroad-College-HS
University of Houston - Clear Lake,1,TOP SITE,02-12-2021,https://www.uhcl.edu/,18,https://collegedunia.com/usa/college/1432-university-of-houston---clear-lake-houston,2,https://studyabroad.shiksha.com/usa/universities/university-of-houston-clear-lake,,,,,,,,,,,12424,Study_Abroad,4400,College,,Study_Abroad-College-HS
British Columbia Institute of Technology,1,TOP SITE,02-12-2021,https://www.bcit.ca/,2,https://collegedunia.com/canada/college/123-british-columbia-institute-of-technology-burnaby,,,,,,,,,,,,,12425,Study_Abroad,3600,College,,Study_Abroad-College-HS
Stanford University fees,1,TOP SITE,02-12-2021,https://studyabroad.shiksha.com/usa/universities/stanford-university,3,https://collegedunia.com/usa/college/2074-stanford-university-stanford,1,https://studyabroad.shiksha.com/usa/universities/stanford-university,43,https://www.careers360.com/question-how-to-get-admission-in-stanford-university-from-india-for-mtechwhats-the-eligibility-criteria-requirements-qualifications-fees,5,https://www.collegedekho.com/usa/stanford-university/,,,68,https://leverageedu.com/blog/how-to-get-into-stanford/,,,12427,Study_Abroad,3600,College,,Study_Abroad-College-HS
Stanford University fees,1,shiksha.com,02-12-2021,https://studyabroad.shiksha.com/usa/universities/stanford-university,3,https://collegedunia.com/usa/college/2074-stanford-university-stanford,1,https://studyabroad.shiksha.com/usa/universities/stanford-university,43,https://www.careers360.com/question-how-to-get-admission-in-stanford-university-from-india-for-mtechwhats-the-eligibility-criteria-requirements-qualifications-fees,5,https://www.collegedekho.com/usa/stanford-university/,,,68,https://leverageedu.com/blog/how-to-get-into-stanford/,,,12427,Study_Abroad,3600,College,,Study_Abroad-College-HS
