,Keyword,Tag,Search Volume,Category,Exam Tag,new_tag
15580,lse vs university of cambridge,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15581,lse vs university of oxford,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15582,lse vs university of warwick,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15583,macquarie university vs deakin university,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15584,macquarie university vs rmit,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15585,macquarie university vs university of wollongong,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15586,macquarie university vs UNSW,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15587,macquarie university vs uts,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15588,McGill vs Harvard,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15589,McGill University vs National University of Singapore,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15590,McGill vs UBC,Study_Abroad,20,Comparison,,Study_Abroad-Part_2
15591,McGill vs University of Toronto,Study_Abroad,20,Comparison,,Study_Abroad-Part_2
15592,Mcmaster University vs SFU,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15593,McMaster University vs UBC,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15594,University of Toronto vs McMaster University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15595,mcmaster university vs western university,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15596,Mcmaster University vs Mcgill University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15597,Mcmaster University vs University of Alberta,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15598,McMaster vs University of Calgary,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15599,Mcmaster vs University of Waterloo,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15600,Michigan State University vs Arizona State University,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15601,Michigan State University vs Michigan University,Study_Abroad,30,Comparison,,Study_Abroad-Part_2
15602,Michigan State University vs Ohio State University,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15603,Michigan State University vs UMass Amherst,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15604,MIT vs Stanford,Study_Abroad,210,Comparison,,Study_Abroad-Part_2
15605,Monash University vs Deakin University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15606,Monash University vs Macquarie University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15607,Monash vs RMIT,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15608,Monash University vs UTS,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15609,Murdoch University vs RMIT University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15610,newcastle university vs exeter,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15611,newcastle university vs nottingham,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15612,newcastle university vs University of glasgow,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15613,newcastle university vs University of Leeds,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15614,newcastle university vs university of liverpool,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15615,Newcastle University vs University of Sheffield,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15616,newcastle university vs University of warwick,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15617,North Carolina State University vs Arizona State University,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15618,North Carolina State University vs Duke University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15619,North Carolina State University vs Northeastern University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15620,Northeastern University vs Boston University,Study_Abroad,30,Comparison,,Study_Abroad-Part_2
15621,northeastern university vs Indiana university,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15622,Northeastern University vs Northwestern University,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15623,Northeastern University vs NYU,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15624,Northeastern University vs Penn State,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15625,Northeastern University vs Purdue University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15626,Northeastern University vs Rutgers University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15627,Northeastern University vs Tufts University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15628,Northeastern University vs University of Florida,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15629,Northeastern University vs University of Illinois,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15630,northeastern university vs University of Massachusetts - Amherst,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15631,Northeastern University vs University of Southern California,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15632,Northeastern University vs UT Dallas,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15633,Northwestern University vs Cornell,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15634,Northwestern University vs Harvard,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15635,Northwestern University vs university of chicago,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15636,Northwestern university vs university of michigan,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15637,Northwestern University vs University of Southern California,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15638,Northwestern University vs University of Utah,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15639,Northwestern vs UIUC,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15640,NYU vs Columbia University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15641,NYU vs Cornell,Study_Abroad,20,Comparison,,Study_Abroad-Part_2
15642,NYU vs Harvard,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15643,NYU vs Michigan,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15644,NYU vs UCLA,Study_Abroad,30,Comparison,,Study_Abroad-Part_2
15645,NYU vs University of Toronto,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15646,Ohio State University vs Northwestern University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15647,Ohio State University vs Pennsylvania State University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15648,Ohio State University vs Purdue University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15649,Ohio State University vs University of Maryland,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15650,Princeton University vs Darthmouth College,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15651,Princeton vs Chicago,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15652,Princeton vs Columbia,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15653,Princeton vs Cornell,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15654,Princeton vs Harvard,Study_Abroad,50,Comparison,,Study_Abroad-Part_2
