,Keyword,Tag,Search Volume,Category,Exam Tag,new_tag
3585,phd in hospital administration,Courses,320,Course,,Courses
3586,mmlt,Courses,320,Course,,Courses
3587,ms in biomedical engineering,Courses,260,Course,,Courses
3588,ba in foreign language,Courses,260,Course,,Courses
3589,bsc anaesthesia technology,Courses,320,Course,,Courses
3590,masters in technology management,Courses,260,Course,,Courses
3591,Certificate Course in Physiotherapy,Courses,320,Course,,Courses
3592,phd in clinical research,Courses,390,Course,,Courses
3593,master of optometry,Courses,390,Course,,Courses
3594,msc virology,Courses,390,Course,,Courses
3595,msc dietetics,Courses,320,Course,,Courses
3596,bba in sports management,Courses,480,Course,,Courses
3597,mba in rural development,Courses,320,Course,,Courses
3598,BA in French,Courses,210,Course,,Courses
3599,BA Tamil Literature,Courses,210,Course,,Courses
3600,bachelor of travel and tourism management,Courses,390,Course,,Courses
3601,BFA Painting,Courses,260,Course,,Courses
3602,Bachelor of tourism management,Courses,170,Course,,Courses
3603,ma malayalam,Courses,260,Course,,Courses
3604,mphil in Social Work,Courses,170,Course,,Courses
3605,masters in theology,Courses,260,Course,,Courses
3606,phd in rural development,Courses,210,Course,,Courses
3607,basic training certificate,Courses,210,Course,,Courses
3608,ba in hotel management,Courses,480,Course,,Courses
3609,Certificate in Disaster Management,Courses,210,Course,,Courses
3610,be chemical engineering,Courses,480,Course,,Courses
3611,be electrical engineering,Courses,480,Course,,Courses
3612,bsc aeronautical science,Courses,320,Course,,Courses
3613,bsc software engineering,Courses,480,Course,,Courses
3614,m tech in renewable energy,Courses,390,Course,,Courses
3615,m tech thermal engineering,Courses,320,Course,,Courses
3616,m tech transportation engineering,Courses,390,Course,,Courses
3617,b sc cardiac technology,Courses,390,Course,,Courses
3618,md forensic medicine,Courses,320,Course,,Courses
3619,mds orthodontics,Courses,320,Course,,Courses
3620,mpt neurology,Courses,390,Course,,Courses
3621,mcom finance,Courses,320,Course,,Courses
3622,bsc applied science,Courses,210,Course,,Courses
3623,bsc hons economics,Courses,390,Course,,Courses
3624,bsc industrial chemistry,Courses,260,Course,,Courses
3625,m phil in zoology,Courses,140,Course,,Courses
3626,msc geophysics,Courses,260,Course,,Courses
3627,phd in food and nutrition,Courses,320,Course,,Courses
3628,phd in home science,Courses,260,Course,,Courses
3629,ba computer application,Courses,390,Application,,Courses
3630,certificate course in computer application,Courses,210,Application,,Courses
