,Keyword,Tag,Search Volume,Category,Exam Tag,new_tag
12933,Nanyang Technological University fees,Study_Abroad,260,College,,Study_Abroad-College-LS
12934,University of Amsterdam fees,Study_Abroad,260,College,,Study_Abroad-College-LS
12935,University of Leeds fees,Study_Abroad,260,College,,Study_Abroad-College-LS
12936,Birmingham City University fees,Study_Abroad,260,College,,Study_Abroad-College-LS
12937,De Montfort University fees,Study_Abroad,260,College,,Study_Abroad-College-LS
12938,Middlesex University fees,Study_Abroad,260,College,,Study_Abroad-College-LS
12939,University of London fees,Study_Abroad,260,College,,Study_Abroad-College-LS
12940,University of Glasgow fees,Study_Abroad,260,College,,Study_Abroad-College-LS
12941,Lingnan University,Study_Abroad,260,College,,Study_Abroad-College-LS
12942,Florida Gulf Coast University,Study_Abroad,260,College,,Study_Abroad-College-LS
12943,Bethel University,Study_Abroad,260,College,,Study_Abroad-College-LS
12944,Point Park University,Study_Abroad,260,College,,Study_Abroad-College-LS
12945,Baldwin Wallace University,Study_Abroad,260,College,,Study_Abroad-College-LS
12946,Chatham University,Study_Abroad,260,College,,Study_Abroad-College-LS
12947,Multimedia University,Study_Abroad,260,College,,Study_Abroad-College-LS
12948,Castleton University,Study_Abroad,260,College,,Study_Abroad-College-LS
12949,University of Alaska Anchorage,Study_Abroad,260,College,,Study_Abroad-College-LS
12950,University of Houston Victoria,Study_Abroad,260,College,,Study_Abroad-College-LS
12951,University of Nebraska Kearney,Study_Abroad,260,College,,Study_Abroad-College-LS
12952,Bowie State University,Study_Abroad,260,College,,Study_Abroad-College-LS
12953,Western Carolina University,Study_Abroad,260,College,,Study_Abroad-College-LS
12954,Stetson University,Study_Abroad,260,College,,Study_Abroad-College-LS
12955,University of La Verne,Study_Abroad,260,College,,Study_Abroad-College-LS
12956,Lipscomb University,Study_Abroad,260,College,,Study_Abroad-College-LS
12957,Valdosta State University,Study_Abroad,260,College,,Study_Abroad-College-LS
12958,Eastern Washington University,Study_Abroad,260,College,,Study_Abroad-College-LS
12959,Widener University,Study_Abroad,260,College,,Study_Abroad-College-LS
12960,Robert Morris University,Study_Abroad,260,College,,Study_Abroad-College-LS
12961,Clayton State University,Study_Abroad,260,College,,Study_Abroad-College-LS
12962,Lindenwood University,Study_Abroad,260,College,,Study_Abroad-College-LS
12963,University of Northern Colorado,Study_Abroad,260,College,,Study_Abroad-College-LS
12964,Aurora University,Study_Abroad,260,College,,Study_Abroad-College-LS
12965,University of Northern Iowa,Study_Abroad,260,College,,Study_Abroad-College-LS
12966,Saint Francis University,Study_Abroad,260,College,,Study_Abroad-College-LS
12967,University of Incarnate Word,Study_Abroad,260,College,,Study_Abroad-College-LS
12968,Susquehanna University,Study_Abroad,260,College,,Study_Abroad-College-LS
12969,Lesley University,Study_Abroad,260,College,,Study_Abroad-College-LS
12970,Prairie View A&M University,Study_Abroad,260,College,,Study_Abroad-College-LS
12971,Mercyhurst University,Study_Abroad,260,College,,Study_Abroad-College-LS
12972,South Carolina State University,Study_Abroad,260,College,,Study_Abroad-College-LS
12973,University of Wisconsin La Crosse,Study_Abroad,260,College,,Study_Abroad-College-LS
12974,West Virginia State University,Study_Abroad,260,College,,Study_Abroad-College-LS
12975,LeTourneau University,Study_Abroad,260,College,,Study_Abroad-College-LS
12976,Augsburg University,Study_Abroad,260,College,,Study_Abroad-College-LS
12977,University of District of Columbia,Study_Abroad,260,College,,Study_Abroad-College-LS
12978,University of Kansas Medical Center,Study_Abroad,260,College,,Study_Abroad-College-LS
12979,Texas A&M International University,Study_Abroad,260,College,,Study_Abroad-College-LS
12980,Fort Hays State University,Study_Abroad,260,College,,Study_Abroad-College-LS
12981,United States University,Study_Abroad,260,College,,Study_Abroad-College-LS
12982,Universiti Utara Malaysia,Study_Abroad,210,College,,Study_Abroad-College-LS
12983,Buffalo State,Study_Abroad,210,College,,Study_Abroad-College-LS
12984,University of Manitoba fees,Study_Abroad,210,College,,Study_Abroad-College-LS
12985,Brandon University fees,Study_Abroad,210,College,,Study_Abroad-College-LS
12986,Queen's University fees,Study_Abroad,210,College,,Study_Abroad-College-LS
12987,Delft University of Technology fees,Study_Abroad,210,College,,Study_Abroad-College-LS
12988,Macquarie University fees,Study_Abroad,210,College,,Study_Abroad-College-LS
12989,University of Saskatchewan fees,Study_Abroad,210,College,,Study_Abroad-College-LS
12990,University of Queensland fees,Study_Abroad,210,College,,Study_Abroad-College-LS
12991,Cardiff University fees,Study_Abroad,210,College,,Study_Abroad-College-LS
12992,Brown University fees,Study_Abroad,210,College,,Study_Abroad-College-LS
12993,"University of California, Berkeley fees",Study_Abroad,210,College,,Study_Abroad-College-LS
12994,Anglia Ruskin University fees,Study_Abroad,210,College,,Study_Abroad-College-LS
12995,University of Pennsylvania fees,Study_Abroad,210,College,,Study_Abroad-College-LS
12996,ECPI University,Study_Abroad,210,College,,Study_Abroad-College-LS
12997,North Carolina Central University,Study_Abroad,210,College,,Study_Abroad-College-LS
12998,American National University,Study_Abroad,210,College,,Study_Abroad-College-LS
12999,Concord University,Study_Abroad,210,College,,Study_Abroad-College-LS
13000,Naropa University,Study_Abroad,210,College,,Study_Abroad-College-LS
13001,Metropolitan State University Denver,Study_Abroad,210,College,,Study_Abroad-College-LS
13002,Salisbury University,Study_Abroad,210,College,,Study_Abroad-College-LS
13003,Norfolk State University,Study_Abroad,210,College,,Study_Abroad-College-LS
13004,Salem State University,Study_Abroad,210,College,,Study_Abroad-College-LS
13005,Tarleton State University,Study_Abroad,210,College,,Study_Abroad-College-LS
13006,Angelo State University,Study_Abroad,210,College,,Study_Abroad-College-LS
13007,Frostburg State University,Study_Abroad,210,College,,Study_Abroad-College-LS
13008,Northern Michigan University,Study_Abroad,210,College,,Study_Abroad-College-LS
13009,Dominican University,Study_Abroad,210,College,,Study_Abroad-College-LS
13010,Harding University,Study_Abroad,210,College,,Study_Abroad-College-LS
13011,Queens University of Charlotte,Study_Abroad,210,College,,Study_Abroad-College-LS
13012,Madonna University,Study_Abroad,210,College,,Study_Abroad-College-LS
13013,Ohio Northern University,Study_Abroad,210,College,,Study_Abroad-College-LS
13014,Houston Baptist University,Study_Abroad,210,College,,Study_Abroad-College-LS
13015,Missouri Western State University,Study_Abroad,210,College,,Study_Abroad-College-LS
13016,Marywood University,Study_Abroad,210,College,,Study_Abroad-College-LS
13017,University of Evansville,Study_Abroad,210,College,,Study_Abroad-College-LS
13018,Pacific Lutheran University,Study_Abroad,210,College,,Study_Abroad-College-LS
