Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
kl university hyderabad,1,TOP SITE,06-12-2021,https://www.kluniversity.in/,3,https://collegedunia.com/university/59410-k-l-university-klh-hyderabad,,,4,https://www.shiksha.com/university/koneru-lakshmaiah-education-foundation-hyderabad-58005,24,https://www.careers360.com/university/koneru-lakshmaiah-education-foundation-guntur,5,https://www.collegedekho.com/colleges/kl-university,,,35,https://colleges.aglasem.com/k-l-university-klh-hyderabad/home,,,,,,,,,,,9858,College,9900,,,College-MS
rie mysore,1,TOP SITE,06-12-2021,https://www.riemysore.ac.in/,2,https://collegedunia.com/college/22148-regional-institute-of-education-rie-mysore/admission,,,3,https://www.shiksha.com/college/rie-mysore-riem-regional-institute-of-education-23405,16,https://www.careers360.com/colleges/regional-institute-of-education-mysore/ba-bed-course,36,https://www.collegedekho.com/colleges/rie-mysore,85,https://jeemains.in/regional-institute-of-education-22148-about/,81,https://admission.aglasem.com/rie-cee/,,,78,https://www.fresherslive.com/rie-mysore-regional-institute-of-education-mysore-recruitment,,,,,,,9859,College,9900,,,College-MS
gujarat ayurved university,1,TOP SITE,06-12-2021,https://ayurveduniversity.edu.in/,5,https://collegedunia.com/university/25487-gujarat-ayurved-university-gau-jamnagar/courses-fees,,,23,https://www.shiksha.com/university/gujarat-ayurveda-university-jamnagar-58253/courses/bams-bc,11,https://www.careers360.com/university/gujarat-ayurved-university-jamnagar,,,,,,,,,,,78,https://www.embibe.com/exams/gujarat-ayurved-university-admission/,,,,,9860,College,9900,,,College-MS
mangalayatan university,1,TOP SITE,06-12-2021,https://www.mangalayatan.in/,3,https://collegedunia.com/university/25958-mangalayatan-university-mu-aligarh/courses-fees,,,5,https://www.shiksha.com/university/mangalayatan-university-aligarh-22191,24,https://www.careers360.com/university/mangalayatan-university-aligarh,7,https://www.collegedekho.com/colleges/mangalayatan-university,,,50,https://colleges.aglasem.com/mangalayatan-university-mu-aligarh/home,,,,,,,,,,,9861,College,9900,,,College-MS
assam agricultural university,1,TOP SITE,06-12-2021,http://www.aau.ac.in/,2,https://collegedunia.com/university/25390-assam-agricultural-university-aau-jorhat/admission,,,19,https://www.shiksha.com/university/assam-agricultural-university-jorhat-54272/courses/msc-bc,11,https://www.careers360.com/university/assam-agricultural-university-jorhat,,,,,,,,,37,https://www.fresherslive.com/aau-assam-agricultural-university-recruitment,,,,,,,9862,College,9900,,,College-MS
sndt womens university,1,TOP SITE,06-12-2021,https://sndt.ac.in/,3,https://collegedunia.com/university/25724-shreemati-nathibai-damodar-thackersey-womens-university-sndt-mumbai,,,4,https://www.shiksha.com/university/sndt-women-s-university-juhu-mumbai-58093,9,https://www.careers360.com/university/sndt-womens-university-mumbai/courses,54,https://www.collegedekho.com/colleges/sndt-university,,,85,https://admission.aglasem.com/sndt-admission/,,,78,https://www.fresherslive.com/education/sndt-womens-university-admission-111106,,,,,,,9864,College,9900,,,College-MS
navrachana university,1,TOP SITE,06-12-2021,https://nuv.ac.in/,2,https://collegedunia.com/university/25501-navrachana-university-nuv-vadodara/courses-fees,,,3,https://www.shiksha.com/university/navrachana-university-vadodara-41387,15,https://www.careers360.com/university/navrachana-university-vadodara/courses,18,https://www.collegedekho.com/colleges/courses-navrachana-university-vadodara,,,75,https://admission.aglasem.com/navrachana-university-application-form/,,,78,https://www.fresherslive.com/education/navrachana-university-time-table-111152,,,,,,,9865,College,9900,,,College-MS
tilka manjhi bhagalpur university,1,TOP SITE,06-12-2021,http://tmbuniv.ac.in/,9,https://collegedunia.com/university/25421-tilka-manjhi-bhagalpur-university-tmbu-bhagalpur,,,8,https://www.shiksha.com/university/tmbu-tilka-manjhi-bhagalpur-university-48203/courses,13,https://www.careers360.com/university/tilka-manjhi-bhagalpur-university-bhagalpur/affiliated-colleges,,,,,33,https://colleges.aglasem.com/tilka-manjhi-bhagalpur-university-tmbu-bhagalpur/home,,,,,,,,,,,9866,College,9900,,,College-MS
vivekananda global university,1,TOP SITE,06-12-2021,https://vgu.ac.in/,2,https://collegedunia.com/university/54832-vivekananda-global-university-vgu-jaipur/courses-fees,,,3,https://www.shiksha.com/university/vivekananda-global-university-jaipur-42525,10,https://www.careers360.com/university/vivekananda-global-university-jaipur,7,https://www.collegedekho.com/colleges/vivekananda-global-university,,,21,https://admission.aglasem.com/vivekananda-global-university/,,,,,,,,,,,9868,College,9900,,,College-MS
ustm,1,TOP SITE,06-12-2021,https://www.ustm.ac.in/,3,https://collegedunia.com/university/25745-university-of-science-and-technology-ustm-ribhoi/admission,,,5,https://www.shiksha.com/university/ustm-university-of-science-technology-meghalaya-shillong-42889/course-master-of-business-administration-mba-212352,,,,,,,25,https://admission.aglasem.com/ustm-admission/,,,33,https://www.fresherslive.com/education/ustm-result-100968,,,,,,,9869,College,9900,,,College-MS
