,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
868,Institut National de Recherche Scientifique,7,https://collegedunia.com/canada/college/303-institut-national-de-recherche-scientifique-quebec-city,,,,,,,,,,,,,,,13352,Study_Abroad,10,College,,Study_Abroad-College-LS
869,"Concordia University, Montreal fees",5,https://collegedunia.com/canada/college/3-concordia-university-montreal,4,https://studyabroad.shiksha.com/canada/universities/concordia-university,,,6,https://www.collegedekho.com/canada/concordia-university/,,,,,15,https://leverageedu.com/universities/concordia-university,,,13353,Study_Abroad,10,College,,Study_Abroad-College-LS
870,Universiti Putra Malaysia fees,5,https://collegedunia.com/malaysia/college/743-universiti-putra-malaysia-seri-kembangan,1,https://studyabroad.shiksha.com/malaysia/universities/universiti-putra-malaysia,,,,,,,,,,,,,13354,Study_Abroad,10,College,,Study_Abroad-College-LS
871,Universiti Sains Malaysia fees,3,https://collegedunia.com/malaysia/college/735-universiti-sains-malaysia-george-town,1,https://studyabroad.shiksha.com/malaysia/universities/universiti-sains-malaysia,,,,,,,,,54,https://leverageedu.com/blog/mbbs-in-malaysia/,,,13355,Study_Abroad,10,College,,Study_Abroad-College-LS
872,University of Gothenburg fees,4,https://collegedunia.com/sweden/college/770-university-of-gothenburg-gothenburg,1,https://studyabroad.shiksha.com/sweden/universities/university-of-gothenburg,,,10,https://www.collegedekho.com/sweden/university-of-gothenburg/,,,,,53,https://leverageedu.com/blog/cost-of-studying-in-sweden/,,,13356,Study_Abroad,10,College,,Study_Abroad-College-LS
873,University of Gothenburg fees,4,https://collegedunia.com/sweden/college/770-university-of-gothenburg-gothenburg,2,https://studyabroad.shiksha.com/sweden/universities/university-of-gothenburg,,,10,https://www.collegedekho.com/sweden/university-of-gothenburg/,,,,,53,https://leverageedu.com/blog/cost-of-studying-in-sweden/,,,13356,Study_Abroad,10,College,,Study_Abroad-College-LS
874,University of Nottingham Malaysia fees,13,https://collegedunia.com/malaysia/college/2258-university-of-nottingham-malaysia-semenyih,18,https://studyabroad.shiksha.com/uk/universities/university-of-nottingham,,,,,,,,,,,,,13357,Study_Abroad,10,College,,Study_Abroad-College-LS
875,University of Nottingham Malaysia fees,14,https://collegedunia.com/malaysia/college/2258-university-of-nottingham-malaysia-semenyih,18,https://studyabroad.shiksha.com/uk/universities/university-of-nottingham,,,,,,,,,,,,,13357,Study_Abroad,10,College,,Study_Abroad-College-LS
876,University of Nottingham Malaysia fees,15,https://collegedunia.com/uk/college/863-university-of-nottingham-nottingham,18,https://studyabroad.shiksha.com/uk/universities/university-of-nottingham,,,,,,,,,,,,,13357,Study_Abroad,10,College,,Study_Abroad-College-LS
877,"California State University, Northridge fees",6,https://collegedunia.com/usa/college/1553-california-state-university-northridge,4,https://studyabroad.shiksha.com/usa/universities/california-state-university-northridge,,,19,https://www.collegedekho.com/usa/california-state-university-northridge/,,,,,,,,,13358,Study_Abroad,10,College,,Study_Abroad-College-LS
878,"California State University, Sacramento fees",6,https://collegedunia.com/usa/college/1937-california-state-university-sacramento,1,https://studyabroad.shiksha.com/usa/universities/california-state-university-sacramento,,,5,https://www.collegedekho.com/usa/california-state-university-sacramento/,,,,,,,,,13359,Study_Abroad,10,College,,Study_Abroad-College-LS
879,"University of California, Santa Barbara fees",5,https://collegedunia.com/usa/college/2003-university-of-california-santa-barbara,1,https://studyabroad.shiksha.com/usa/universities/university-of-california-santa-barbara,,,18,https://www.collegedekho.com/usa/university-of-california-santa-barbara/,,,,,,,,,13360,Study_Abroad,10,College,,Study_Abroad-College-LS
880,"California State University, San Bernardino fees",5,https://collegedunia.com/usa/college/1975-california-state-university-san-bernardino,4,https://studyabroad.shiksha.com/usa/universities/california-state-university-san-bernardino-campus,,,16,https://www.collegedekho.com/usa/california-state-university-san-bernardino-campus/,,,,,,,,,13361,Study_Abroad,10,College,,Study_Abroad-College-LS
881,Regent University fees,8,https://collegedunia.com/uk/college/2655-regents-university-london-london,2,https://studyabroad.shiksha.com/uk/universities/regent-s-university-london,,,15,https://www.collegedekho.com/united-kingdom/regents-university-london/,,,,,,,,,13362,Study_Abroad,10,College,,Study_Abroad-College-LS
882,"University of California, Riverside fees",5,https://collegedunia.com/usa/college/1917-university-of-california-riverside,1,https://studyabroad.shiksha.com/usa/universities/university-of-california-riverside-campus,,,8,https://www.collegedekho.com/usa/university-of-california-riverside-campus/,,,,,,,,,13363,Study_Abroad,10,College,,Study_Abroad-College-LS
883,Delta State University fees,6,https://collegedunia.com/usa/college/1169-delta-state-university-cleveland,98,https://studyabroad.shiksha.com/usa/universities/california-state-university-east-bay,,,,,,,,,,,,,13364,Study_Abroad,10,College,,Study_Abroad-College-LS
884,Taylor's University fees,4,https://collegedunia.com/malaysia/college/2263-taylors-university-subang-jaya,2,https://studyabroad.shiksha.com/malaysia/universities/taylor-s-university,,,,,,,,,,,,,13365,Study_Abroad,10,College,,Study_Abroad-College-LS
885,Taylor University fees,5,https://collegedunia.com/malaysia/college/2263-taylors-university-subang-jaya,2,https://studyabroad.shiksha.com/malaysia/universities/taylor-s-university,,,,,,,,,,,,,13366,Study_Abroad,10,College,,Study_Abroad-College-LS
886,Taylor University fees,6,https://collegedunia.com/malaysia/college/2263-taylors-university-subang-jaya,2,https://studyabroad.shiksha.com/malaysia/universities/taylor-s-university,,,,,,,,,,,,,13366,Study_Abroad,10,College,,Study_Abroad-College-LS
887,Taylor University fees,7,https://collegedunia.com/usa/college/2140-taylor-university-upland,2,https://studyabroad.shiksha.com/malaysia/universities/taylor-s-university,,,,,,,,,,,,,13366,Study_Abroad,10,College,,Study_Abroad-College-LS
888,Northwest University fees,7,https://collegedunia.com/usa/college/1487-northwest-university-kirkland,8,https://studyabroad.shiksha.com/usa/universities/northwestern-university,,,,,,,,,,,,,13367,Study_Abroad,10,College,,Study_Abroad-College-LS
889,"University of Maryland, Baltimore fees",6,https://collegedunia.com/usa/college/967-university-of-maryland-baltimore-county-baltimore,1,https://studyabroad.shiksha.com/usa/universities/university-of-maryland-baltimore-county,,,9,https://www.collegedekho.com/usa/university-of-maryland-baltimore/,,,,,,,,,13368,Study_Abroad,10,College,,Study_Abroad-College-LS
890,"University of California, Davis fees",5,https://collegedunia.com/usa/college/1222-university-of-california-davis,4,https://studyabroad.shiksha.com/usa/universities/university-of-california-davis,,,14,https://www.collegedekho.com/usa/university-of-california-davis/,,,,,,,,,13369,Study_Abroad,10,College,,Study_Abroad-College-LS
891,"University of Michigan, Flint fees",3,https://collegedunia.com/usa/college/1308-university-of-michigan-flint,2,https://studyabroad.shiksha.com/usa/universities/university-of-michigan-flint,,,19,https://www.collegedekho.com/usa/university-of-michigan-flint/,,,,,,,,,13370,Study_Abroad,10,College,,Study_Abroad-College-LS
892,"California State University, Fullerton fees",7,https://collegedunia.com/usa/college/1337-california-state-university-fullerton,4,https://studyabroad.shiksha.com/usa/universities/california-state-university-fullerton,,,12,https://www.collegedekho.com/usa/california-state-university-fullerton/,,,,,,,,,13371,Study_Abroad,10,College,,Study_Abroad-College-LS
893,"California State University, Fullerton fees",7,https://collegedunia.com/usa/college/1337-california-state-university-fullerton,5,https://studyabroad.shiksha.com/usa/universities/california-state-university-fullerton,,,12,https://www.collegedekho.com/usa/california-state-university-fullerton/,,,,,,,,,13371,Study_Abroad,10,College,,Study_Abroad-College-LS
894,"California State University, Fullerton fees",7,https://collegedunia.com/usa/college/1337-california-state-university-fullerton,6,https://studyabroad.shiksha.com/usa/universities/california-state-university-fullerton/ms-in-computer-science,,,12,https://www.collegedekho.com/usa/california-state-university-fullerton/,,,,,,,,,13371,Study_Abroad,10,College,,Study_Abroad-College-LS
895,"University of Texas, San Antonio fees",4,https://collegedunia.com/usa/college/1969-university-of-texas-san-antonio,5,https://studyabroad.shiksha.com/usa/universities/the-university-of-texas-at-san-antonio,,,24,https://www.collegedekho.com/usa/the-university-of-texas-at-san-antonio/course-fees/,,,,,,,,,13372,Study_Abroad,10,College,,Study_Abroad-College-LS
896,"University of California, Santa Cruz fees",6,https://collegedunia.com/usa/college/2008-university-of-california-santa-cruz,4,https://studyabroad.shiksha.com/usa/universities/university-of-california-santa-cruz-campus,,,34,https://www.collegedekho.com/ae/usa/university-of-california-santa-cruz-campus/course-fees/,,,,,,,,,13373,Study_Abroad,10,College,,Study_Abroad-College-LS
897,"University of Washington, Seattle fees",6,https://collegedunia.com/usa/college/2096-university-of-washington-seattle,5,https://studyabroad.shiksha.com/usa/universities/university-of-washington,,,16,https://www.collegedekho.com/usa/university-of-washington/,,,,,,,,,13374,Study_Abroad,10,College,,Study_Abroad-College-LS
898,Loyola University Illinois,12,https://collegedunia.com/usa/college/1127-loyola-university-chicago,5,https://studyabroad.shiksha.com/usa/universities/loyola-university-chicago,,,,,,,,,,,,,13375,Study_Abroad,10,College,,Study_Abroad-College-LS
899,Loyola University Louisiana,11,https://collegedunia.com/usa/college/1702-loyola-university-new-orleans-new-orleans/programs,,,,,,,,,,,,,,,13376,Study_Abroad,10,College,,Study_Abroad-College-LS
900,Carnegie Mellon University Adelaide,8,https://collegedunia.com/australia/college/2376-carnegie-mellon-university-adelaide,3,https://studyabroad.shiksha.com/australia/universities/carnegie-mellon-university,,,18,https://www.collegedekho.com/australia/carnegie-mellon-university-australia/,,,,,,,,,13377,Study_Abroad,10,College,,Study_Abroad-College-LS
901,Fairleigh Dickinson University Madison,13,https://collegedunia.com/usa/college/1585-fairleigh-dickinson-university-madison,6,https://studyabroad.shiksha.com/usa/universities/fairleigh-dickinson-university,,,73,https://www.collegedekho.com/usa/fairleigh-dickinson-university/,,,,,,,,,13378,Study_Abroad,10,College,,Study_Abroad-College-LS
902,Fairleigh Dickinson University Teaneck,8,https://collegedunia.com/usa/college/2109-fairleigh-dickinson-university-teaneck,4,https://studyabroad.shiksha.com/usa/universities/fairleigh-dickinson-university,,,,,,,,,,,,,13379,Study_Abroad,10,College,,Study_Abroad-College-LS
903,Fairleigh Dickinson University Teaneck,9,https://collegedunia.com/usa/college/2109-fairleigh-dickinson-university-teaneck,4,https://studyabroad.shiksha.com/usa/universities/fairleigh-dickinson-university,,,,,,,,,,,,,13379,Study_Abroad,10,College,,Study_Abroad-College-LS
904,Fairleigh Dickinson University Teaneck,10,https://collegedunia.com/usa/college/2109-fairleigh-dickinson-university-teaneck/programs,4,https://studyabroad.shiksha.com/usa/universities/fairleigh-dickinson-university,,,,,,,,,,,,,13379,Study_Abroad,10,College,,Study_Abroad-College-LS
905,Georgia Southern University Savannah,29,https://collegedunia.com/usa/college/2016-georgia-southern-university-savannah,39,https://studyabroad.shiksha.com/usa/universities/georgia-southern-university,,,,,,,,,,,,,13380,Study_Abroad,10,College,,Study_Abroad-College-LS
906,Georgia Southern University Statesboro,20,https://collegedunia.com/usa/college/2077-georgia-southern-university-statesboro,,,,,,,,,,,,,,,13381,Study_Abroad,10,College,,Study_Abroad-College-LS
907,Heidelberg University Heidelberg,15,https://collegedunia.com/germany/college/672-heidelberg-university-heidelberg,4,https://studyabroad.shiksha.com/germany/universities/heidelberg-university,,,,,,,,,,,,,13382,Study_Abroad,10,College,,Study_Abroad-College-LS
908,Heidelberg University Tiffin,7,https://collegedunia.com/usa/college/2119-heidelberg-university-tiffin,5,https://studyabroad.shiksha.com/usa/universities/heidelberg-university,,,,,,,,,,,,,13383,Study_Abroad,10,College,,Study_Abroad-College-LS
909,Lincoln University Lincoln,16,https://collegedunia.com/new-zealand/college/763-lincoln-university-lincoln,8,https://studyabroad.shiksha.com/uk/universities/university-of-lincoln,,,46,https://www.collegedekho.com/united-kingdom/university-of-lincoln/,,,,,,,,,13384,Study_Abroad,10,College,,Study_Abroad-College-LS
910,Lincoln University Lincoln,16,https://collegedunia.com/new-zealand/college/763-lincoln-university-lincoln,9,https://studyabroad.shiksha.com/uk/universities/university-of-lincoln,,,46,https://www.collegedekho.com/united-kingdom/university-of-lincoln/,,,,,,,,,13384,Study_Abroad,10,College,,Study_Abroad-College-LS
911,Lincoln University Lincoln,16,https://collegedunia.com/new-zealand/college/763-lincoln-university-lincoln,10,https://studyabroad.shiksha.com/new-zealand/universities/lincoln-university,,,46,https://www.collegedekho.com/united-kingdom/university-of-lincoln/,,,,,,,,,13384,Study_Abroad,10,College,,Study_Abroad-College-LS
912,Lincoln University Philadelphia,6,https://collegedunia.com/usa/college/1783-lincoln-university-philadelphia,,,,,,,,,,,,,,,13385,Study_Abroad,10,College,,Study_Abroad-College-LS
913,Metropolitan State University Saint Paul,5,https://collegedunia.com/usa/college/1951-metropolitan-state-university-saint-paul,,,,,,,,,,,,,,,13386,Study_Abroad,10,College,,Study_Abroad-College-LS
914,Montana State University Great Falls,9,https://collegedunia.com/usa/college/1367-montana-state-university---great-falls-college-great-falls,28,https://studyabroad.shiksha.com/usa/universities/montana-state-university,,,,,,,,,,,,,13387,Study_Abroad,10,College,,Study_Abroad-College-LS
915,University of Massachusetts North Dartmouth,7,https://collegedunia.com/usa/college/1771-university-of-massachusetts-north-dartmouth,4,https://studyabroad.shiksha.com/usa/universities/university-of-massachusetts-dartmouth,,,11,https://www.collegedekho.com/usa/university-of-massachusetts-dartmouth/,,,,,,,,,13388,Study_Abroad,10,College,,Study_Abroad-College-LS
916,Trinity College Toronto,3,https://collegedunia.com/canada/college/68-trinity-college-toronto,48,https://studyabroad.shiksha.com/usa/universities/trinity-college,,,,,,,,,,,,,13389,Study_Abroad,0,College,,Study_Abroad-College-LS
917,Trinity College Hartford,14,https://collegedunia.com/usa/college/1398-trinity-college-hartford,63,https://studyabroad.shiksha.com/usa/universities/trinity-college,,,,,,,,,,,,,13390,Study_Abroad,0,College,,Study_Abroad-College-LS
