Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
University of Maryland College Park,1,TOP SITE,06-12-2021,https://www.umd.edu/,,,,,4,https://studyabroad.shiksha.com/usa/universities/university-of-maryland,,,,,,,,,,,,,13840,Study_Abroad,0,College,,Study_Abroad-College-LS
Roger Williams University,1,TOP SITE,06-12-2021,https://www.rwu.edu/,28,https://collegedunia.com/usa/college/1055-roger-williams-university-bristol,,,,,,,26,https://www.collegedekho.com/usa/roger-williams-university/,,,,,,,,,13841,Study_Abroad,0,College,,Study_Abroad-College-LS
University College Dublin,1,TOP SITE,06-12-2021,https://www.ucd.ie/,12,https://collegedunia.com/ireland/college/724-university-college-dublin-belfield,,,2,https://studyabroad.shiksha.com/ireland/universities/university-college-dublin,,,86,https://www.collegedekho.com/ireland/university-college-dublin/,,,,,,,,,13842,Study_Abroad,0,College,,Study_Abroad-College-LS
University of Maryland University College,1,TOP SITE,06-12-2021,https://www.umgc.edu/index.cfm,,,,,3,https://studyabroad.shiksha.com/usa/universities/university-of-maryland,,,,,,,,,,,,,13843,Study_Abroad,0,College,,Study_Abroad-College-LS
University College Cork,1,TOP SITE,06-12-2021,https://www.ucc.ie/,11,https://collegedunia.com/ireland/college/725-university-college-cork-cork,,,3,https://studyabroad.shiksha.com/ireland/universities/university-college-cork,,,50,https://www.collegedekho.com/ireland/university-college-cork/,,,,,,,,,13844,Study_Abroad,0,College,,Study_Abroad-College-LS
University of Chicago Booth School of Business,1,TOP SITE,06-12-2021,https://www.chicagobooth.edu/,6,https://collegedunia.com/usa/college/1136-university-of-chicago-booth-school-of-business-chicago,,,4,https://studyabroad.shiksha.com/usa/universities/the-university-of-chicago/mba,,,,,,,,,,,,,13845,Study_Abroad,0,College,,Study_Abroad-College-LS
University of Saint Joseph USA,1,TOP SITE,06-12-2021,https://www.usj.edu/,24,https://collegedunia.com/usa/college/2185-university-of-saint-joseph-west-hartford,,,6,https://studyabroad.shiksha.com/usa/universities/saint-joseph-s-university,,,67,https://www.collegedekho.com/ae/usa/saint-josephs-university/,,,,,,,,,13846,Study_Abroad,0,College,,Study_Abroad-College-LS
University of North Carolina School of Arts,1,TOP SITE,06-12-2021,https://www.uncsa.edu/,9,https://collegedunia.com/usa/college/2221-university-of-north-carolina-school-of-arts-winston-salem,,,,,,,,,,,,,,,,,13847,Study_Abroad,0,College,,Study_Abroad-College-LS
"School of Business, University of Western Australia",1,TOP SITE,06-12-2021,https://www.uwa.edu.au/schools/Business,6,https://collegedunia.com/australia/college/2786-school-of-business-university-of-western-australia-perth/programs,,,9,https://studyabroad.shiksha.com/australia/universities/the-university-of-western-australia,,,,,,,,,,,,,13848,Study_Abroad,0,College,,Study_Abroad-College-LS
University of Alberta fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/canada/universities/university-of-alberta,3,https://collegedunia.com/canada/college/9-university-of-alberta-edmonton,,,1,https://studyabroad.shiksha.com/canada/universities/university-of-alberta,,,5,https://www.collegedekho.com/canada/university-of-alberta/,,,,,,,,,12667,Study_Abroad,880,College,,Study_Abroad-College-LS
University of Alberta fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/canada/universities/university-of-alberta,3,https://collegedunia.com/canada/college/9-university-of-alberta-edmonton,,,1,https://studyabroad.shiksha.com/canada/universities/university-of-alberta,,,5,https://www.collegedekho.com/canada/university-of-alberta/,,,,,,,,,12667,Study_Abroad,880,College,,Study_Abroad-College-LS
Alabama State University,1,TOP SITE,06-12-2021,https://www.alasu.edu/,23,https://collegedunia.com/usa/college/1662-alabama-state-university-montgomery/admission,,,3,https://studyabroad.shiksha.com/usa/universities/alabama-state-university,,,24,https://www.collegedekho.com/usa/alabama-state-university/,,,,,,,,,12682,Study_Abroad,880,College,,Study_Abroad-College-LS
University of Maine,1,TOP SITE,06-12-2021,https://umaine.edu/,42,https://collegedunia.com/usa/college/1807-university-of-maine-orono,,,5,https://studyabroad.shiksha.com/usa/universities/university-of-maine,,,,,,,,,,,,,12684,Study_Abroad,880,College,,Study_Abroad-College-LS
University of Detroit Mercy,1,TOP SITE,06-12-2021,https://www.udmercy.edu/,6,https://collegedunia.com/usa/college/1248-university-of-detroit-mercy-detroit,,,,,,,,,,,,,,,,,12694,Study_Abroad,880,College,,Study_Abroad-College-LS
Dublin Institute of Technology,1,TOP SITE,06-12-2021,https://tudublin.ie/,33,https://collegedunia.com/ireland/college/2779-technological-university-dublin-dublin/admission,,,3,https://studyabroad.shiksha.com/ireland/universities/dublin-institute-of-technology,,,61,https://www.collegedekho.com/ireland/technological-university-dublin/,,,,,,,,,12698,Study_Abroad,720,College,,Study_Abroad-College-LS
Saint Paul University,1,TOP SITE,06-12-2021,https://ustpaul.ca/,4,https://collegedunia.com/canada/college/53-saint-paul-university-ottawa,,,63,https://studyabroad.shiksha.com/usa/universities-in-saint-paul,,,,,,,,,,,,,12701,Study_Abroad,720,College,,Study_Abroad-College-LS
Towson University,1,TOP SITE,06-12-2021,https://www.towson.edu/,5,https://collegedunia.com/usa/college/2123-towson-university-towson,,,,,,,,,,,,,,,,,12712,Study_Abroad,720,College,,Study_Abroad-College-LS
Ball State University,1,TOP SITE,06-12-2021,https://www.bsu.edu/,,,,,3,https://studyabroad.shiksha.com/usa/universities/ball-state-university,,,23,https://www.collegedekho.com/ae/usa/ball-state-university/,,,,,,,,,12718,Study_Abroad,720,College,,Study_Abroad-College-LS
Kean University,1,TOP SITE,06-12-2021,https://www.kean.edu/,18,https://collegedunia.com/usa/college/2135-kean-university-union,,,3,https://studyabroad.shiksha.com/usa/universities/kean-university,,,,,,,,,,,,,12719,Study_Abroad,720,College,,Study_Abroad-College-LS
University of Hawaii at Manoa,1,TOP SITE,06-12-2021,https://manoa.hawaii.edu/,4,https://collegedunia.com/usa/college/1421-university-of-hawaii-at-manoa-honolulu,,,7,https://studyabroad.shiksha.com/usa/universities/university-of-hawaii-at-manoa,,,,,,,,,,,,,12722,Study_Abroad,720,College,,Study_Abroad-College-LS
Biola University,1,TOP SITE,06-12-2021,https://www.biola.edu/,17,https://collegedunia.com/usa/college/1499-biola-university-la-mirada,,,,,,,,,,,,,,,,,12723,Study_Abroad,720,College,,Study_Abroad-College-LS
University of Montana,1,TOP SITE,06-12-2021,https://www.umt.edu/,,,,,,,,,,,,,,,,,,,12724,Study_Abroad,720,College,,Study_Abroad-College-LS
Seattle Pacific University,1,TOP SITE,06-12-2021,https://spu.edu/,12,https://collegedunia.com/usa/college/2025-seattle-pacific-university-seattle,,,4,https://studyabroad.shiksha.com/usa/universities/seattle-pacific-university,,,,,,,,,,,,,12730,Study_Abroad,720,College,,Study_Abroad-College-LS
Franklin University,1,TOP SITE,06-12-2021,https://www.franklin.edu/,20,https://collegedunia.com/usa/college/1193-franklin-university-columbus,,,3,https://studyabroad.shiksha.com/usa/universities/franklin-university,,,56,https://www.collegedekho.com/usa/franklin-university/,,,,,,,,,12734,Study_Abroad,720,College,,Study_Abroad-College-LS
Indiana University of Pennsylvania,1,TOP SITE,06-12-2021,https://www.iup.edu/,10,https://collegedunia.com/usa/college/1442-indiana-university-of-pennsylvania-indiana,,,3,https://studyabroad.shiksha.com/usa/universities/indiana-university-of-pennsylvania,,,,,,,,,,,,,12735,Study_Abroad,720,College,,Study_Abroad-College-LS
University of Regensburg,1,TOP SITE,06-12-2021,https://www.uni-regensburg.de/en,6,https://collegedunia.com/germany/college/701-university-of-regensburg-regensburg/admission,,,3,https://studyabroad.shiksha.com/germany/universities/university-of-regensburg,,,,,,,,,,,,,12739,Study_Abroad,720,College,,Study_Abroad-College-LS
Harper Adams University,1,TOP SITE,06-12-2021,https://www.harper-adams.ac.uk/,6,https://collegedunia.com/uk/college/2295-harper-adams-university-newport,,,,,,,,,,,,,,,,,12740,Study_Abroad,720,College,,Study_Abroad-College-LS
University of Hertfordshire fees,1,TOP SITE,06-12-2021,https://www.herts.ac.uk/international/new-international-students/scholarships-and-fees,3,https://collegedunia.com/uk/college/819-university-of-hertfordshire-hatfield,,,2,https://studyabroad.shiksha.com/uk/universities/university-of-hertfordshire,,,7,https://www.collegedekho.com/united-kingdom/university-of-hertfordshire/,,,,,,,,,12747,Study_Abroad,590,College,,Study_Abroad-College-LS
New York University fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/usa/universities/new-york-university,3,https://collegedunia.com/usa/college/1713-new-york-university-new-york-city,,,1,https://studyabroad.shiksha.com/usa/universities/new-york-university,,,6,https://www.collegedekho.com/usa/new-york-university/,,,,,,,,,12749,Study_Abroad,590,College,,Study_Abroad-College-LS
New York University fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/usa/universities/new-york-university,3,https://collegedunia.com/usa/college/1713-new-york-university-new-york-city,,,1,https://studyabroad.shiksha.com/usa/universities/new-york-university,,,6,https://www.collegedekho.com/usa/new-york-university/,,,,,,,,,12749,Study_Abroad,590,College,,Study_Abroad-College-LS
University of Mary Hardin Baylor,1,TOP SITE,06-12-2021,https://go.umhb.edu/,9,https://collegedunia.com/usa/college/978-university-of-mary-hardin-baylor-belton,,,3,https://studyabroad.shiksha.com/usa/universities/university-of-mary-hardin-baylor,,,,,,,,,,,,,12755,Study_Abroad,590,College,,Study_Abroad-College-LS
Strayer University,1,TOP SITE,06-12-2021,https://www.strayer.edu/,12,https://collegedunia.com/usa/college/1410-strayer-university-washington,,,,,,,,,,,,,,,,,12756,Study_Abroad,590,College,,Study_Abroad-College-LS
Malmo University,1,TOP SITE,06-12-2021,https://mau.se/en/,8,https://collegedunia.com/sweden/college/2267-malmo-university-malmo,,,24,https://studyabroad.shiksha.com/sweden/universities/malmo-university/master-of-arts-in-international-migration-and-ethnic-relations,,,,,,,,,,,,,12760,Study_Abroad,590,College,,Study_Abroad-College-LS
Norwich University,1,TOP SITE,06-12-2021,https://www.norwich.edu/,,,,,16,https://studyabroad.shiksha.com/usa/universities/norwich-university,,,,,,,,,,,,,12775,Study_Abroad,590,College,,Study_Abroad-College-LS
Tiffin University,1,TOP SITE,06-12-2021,https://www.tiffin.edu/,11,https://collegedunia.com/usa/college/2120-tiffin-university-tiffin,,,2,https://studyabroad.shiksha.com/usa/universities/tiffin-university,,,27,https://www.collegedekho.com/usa/tiffin-university/,,,,,,,,,12781,Study_Abroad,590,College,,Study_Abroad-College-LS
University of Alaska Fairbanks,1,TOP SITE,06-12-2021,https://www.uaf.edu/,8,https://collegedunia.com/usa/college/1292-university-of-alaska-fairbanks,,,4,https://studyabroad.shiksha.com/usa/universities/university-of-alaska-fairbanks,,,,,,,,,,,,,12801,Study_Abroad,480,College,,Study_Abroad-College-LS
Columbus State University,1,TOP SITE,06-12-2021,https://www.columbusstate.edu/,27,https://collegedunia.com/usa/college/1189-columbus-state-university-columbus,,,3,https://studyabroad.shiksha.com/usa/universities/columbus-state-university,,,,,,,,,,,,,12806,Study_Abroad,480,College,,Study_Abroad-College-LS
Abilene Christian University,1,TOP SITE,06-12-2021,https://www.acu.edu/,7,https://collegedunia.com/usa/college/883-abilene-christian-university-abilene,,,5,https://studyabroad.shiksha.com/usa/universities/abilene-christian-university,,,29,https://www.collegedekho.com/usa/abilene-christian-university/,,,,,,,,,12810,Study_Abroad,480,College,,Study_Abroad-College-LS
Delaware State University,1,TOP SITE,06-12-2021,https://www.desu.edu/,27,https://collegedunia.com/usa/college/1254-delaware-state-university-dover,,,4,https://studyabroad.shiksha.com/usa/universities/delaware-state-university,,,,,,,,,,,,,12814,Study_Abroad,480,College,,Study_Abroad-College-LS
Wilkes University,1,TOP SITE,06-12-2021,https://www.wilkes.edu/,18,https://collegedunia.com/usa/college/2203-wilkes-university-wilkes-barre,,,3,https://studyabroad.shiksha.com/usa/universities/wilkes-university,,,,,,,,,,,,,12821,Study_Abroad,480,College,,Study_Abroad-College-LS
University of Nebraska Medical Center,1,TOP SITE,06-12-2021,https://www.unmc.edu/,12,https://collegedunia.com/usa/college/1795-university-of-nebraska-medical-center-omaha,,,,,,,,,,,,,,,,,12827,Study_Abroad,480,College,,Study_Abroad-College-LS
Cornell University fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/usa/universities/cornell-university,10,https://collegedunia.com/usa/college/1452-cornell-university-ithaca,,,1,https://studyabroad.shiksha.com/usa/universities/cornell-university,,,14,https://www.collegedekho.com/usa/cornell-university/,,,,,27,https://leverageedu.com/universities/cornell-university,,,12838,Study_Abroad,390,College,,Study_Abroad-College-LS
Cornell University fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/usa/universities/cornell-university,10,https://collegedunia.com/usa/college/1452-cornell-university-ithaca,,,1,https://studyabroad.shiksha.com/usa/universities/cornell-university,,,14,https://www.collegedekho.com/usa/cornell-university/,,,,,27,https://leverageedu.com/universities/cornell-university,,,12838,Study_Abroad,390,College,,Study_Abroad-College-LS
Virginia International University,1,TOP SITE,06-12-2021,https://www.fxua.edu/,5,https://collegedunia.com/usa/college/1295-virginia-international-university-fairfax,,,2,https://studyabroad.shiksha.com/usa/universities/virginia-international-university,,,19,https://www.collegedekho.com/usa/virginia-international-university/,,,,,,,,,12842,Study_Abroad,390,College,,Study_Abroad-College-LS
West Chester University,1,TOP SITE,06-12-2021,https://www.wcupa.edu/,30,https://collegedunia.com/usa/college/2184-west-chester-university-of-pennsylvania-west-chester,,,17,https://studyabroad.shiksha.com/usa/universities/west-chester-university,,,,,,,,,,,,,12846,Study_Abroad,390,College,,Study_Abroad-College-LS
Rider University,1,TOP SITE,06-12-2021,https://www.rider.edu/,13,https://collegedunia.com/usa/college/1522-rider-university-lawrenceville,,,4,https://studyabroad.shiksha.com/usa/universities/rider-university,,,,,,,,,,,,,12853,Study_Abroad,390,College,,Study_Abroad-College-LS
University of Charleston,1,TOP SITE,06-12-2021,https://www.ucwv.edu/,8,https://collegedunia.com/usa/college/1114-university-of-charleston-charleston,,,,,,,,,,,,,,,,,12861,Study_Abroad,390,College,,Study_Abroad-College-LS
University of Washington Tacoma,1,TOP SITE,06-12-2021,https://www.tacoma.uw.edu/,35,https://collegedunia.com/usa/college/2100-university-of-washington-tacoma,,,26,https://studyabroad.shiksha.com/usa/universities/university-of-washington,,,,,,,,,,,,,12864,Study_Abroad,390,College,,Study_Abroad-College-LS
Arkansas Tech University,1,TOP SITE,06-12-2021,https://www.atu.edu/,39,https://collegedunia.com/usa/college/1935-arkansas-tech-university-russellville/admission,,,2,https://studyabroad.shiksha.com/usa/universities/arkansas-tech-university,,,26,https://www.collegedekho.com/usa/arkansas-tech-university/,,,,,,,,,12870,Study_Abroad,390,College,,Study_Abroad-College-LS
Northeastern University fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/usa/universities/northeastern-university,3,https://collegedunia.com/usa/college/1020-northeastern-university-boston,,,1,https://studyabroad.shiksha.com/usa/universities/northeastern-university,,,6,https://www.collegedekho.com/usa/northeastern-university/,,,,,,,,,12882,Study_Abroad,320,College,,Study_Abroad-College-LS
Northeastern University fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/usa/universities/northeastern-university,3,https://collegedunia.com/usa/college/1020-northeastern-university-boston,,,1,https://studyabroad.shiksha.com/usa/universities/northeastern-university,,,6,https://www.collegedekho.com/usa/northeastern-university/,,,,,,,,,12882,Study_Abroad,320,College,,Study_Abroad-College-LS
Illinois Wesleyan University,1,TOP SITE,06-12-2021,https://www.iwu.edu/,19,https://collegedunia.com/usa/college/1010-illinois-wesleyan-university-bloomington,,,18,https://studyabroad.shiksha.com/usa/universities/illinois-wesleyan-university/courses,,,,,,,,,,,,,12897,Study_Abroad,320,College,,Study_Abroad-College-LS
Azusa Pacific University,1,TOP SITE,06-12-2021,https://www.apu.edu/,11,https://collegedunia.com/usa/college/954-azusa-pacific-university-azusa,,,,,,,21,https://www.collegedekho.com/usa/azusa-pacific-university/,,,,,,,,,12901,Study_Abroad,320,College,,Study_Abroad-College-LS
Davenport University,1,TOP SITE,06-12-2021,https://www.davenport.edu/,13,https://collegedunia.com/usa/college/1363-davenport-university-grand-rapids,,,2,https://studyabroad.shiksha.com/usa/universities/davenport-university,,,,,,,,,,,,,12907,Study_Abroad,320,College,,Study_Abroad-College-LS
Delta State University,1,TOP SITE,06-12-2021,https://www.deltastate.edu/,5,https://collegedunia.com/usa/college/1169-delta-state-university-cleveland,,,,,,,,,,,,,,,,,12909,Study_Abroad,320,College,,Study_Abroad-College-LS
McNeese State University,1,TOP SITE,06-12-2021,https://www.mcneese.edu/,23,https://collegedunia.com/usa/college/1504-mcneese-state-university-lake-charles/admission,,,3,https://studyabroad.shiksha.com/usa/universities/mcneese-state-university,,,39,https://www.collegedekho.com/usa/mcneese-state-university/,,,,,,,,,12917,Study_Abroad,320,College,,Study_Abroad-College-LS
Northeastern State University,1,TOP SITE,06-12-2021,https://www.nsuok.edu/,9,https://collegedunia.com/usa/college/2101-northeastern-state-university-tahlequah,,,19,https://studyabroad.shiksha.com/usa/universities/northeastern-state-university,,,,,,,,,,,,,12921,Study_Abroad,320,College,,Study_Abroad-College-LS
Rose-Hulman Institute of Technology,1,TOP SITE,06-12-2021,https://www.rose-hulman.edu/,7,https://collegedunia.com/usa/college/2115-rose-hulman-institute-of-technology-terre-haute,,,5,https://studyabroad.shiksha.com/usa/universities/rose-hulman-institute-of-technology,,,,,,,,,,,,,12928,Study_Abroad,260,College,,Study_Abroad-College-LS
Baldwin Wallace University,1,TOP SITE,06-12-2021,https://www.bw.edu/,16,https://collegedunia.com/usa/college/980-baldwin-wallace-university-berea,,,8,https://studyabroad.shiksha.com/usa/universities/baldwin-wallace-university,,,,,,,,,,,,,12945,Study_Abroad,260,College,,Study_Abroad-College-LS
Valdosta State University,1,TOP SITE,06-12-2021,https://www.valdosta.edu/,13,https://collegedunia.com/usa/college/2145-valdosta-state-university-valdosta,,,,,,,,,,,,,,,,,12957,Study_Abroad,260,College,,Study_Abroad-College-LS
University of Northern Colorado,1,TOP SITE,06-12-2021,https://www.unco.edu/,16,https://collegedunia.com/usa/college/1368-university-of-northern-colorado-greeley,,,,,,,,,,,,,,,,,12963,Study_Abroad,260,College,,Study_Abroad-College-LS
University of Incarnate Word,1,TOP SITE,06-12-2021,https://www.uiw.edu/,,,,,10,https://studyabroad.shiksha.com/usa/universities/university-of-the-incarnate-word,,,,,,,,,,,,,12967,Study_Abroad,260,College,,Study_Abroad-College-LS
Buffalo State,1,TOP SITE,06-12-2021,https://suny.buffalostate.edu/,,,,,,,,,,,,,,,,,,,12983,Study_Abroad,210,College,,Study_Abroad-College-LS
Brandon University fees,1,TOP SITE,06-12-2021,https://collegedunia.com/canada/college/16-brandon-university-brandon,1,https://collegedunia.com/canada/college/16-brandon-university-brandon,,,75,https://ask.shiksha.com/i-like-to-study-bba-at-brandon-university-in-canada-can-i-do-part-time-job-there-also-wat-to-know-the-whole-fees-qna-2924395,,,,,,,,,73,https://leverageedu.com/blog/cheap-universities-in-canada/,,,12985,Study_Abroad,210,College,,Study_Abroad-College-LS
Brandon University fees,1,collegedunia.com,06-12-2021,https://collegedunia.com/canada/college/16-brandon-university-brandon,1,https://collegedunia.com/canada/college/16-brandon-university-brandon,,,75,https://ask.shiksha.com/i-like-to-study-bba-at-brandon-university-in-canada-can-i-do-part-time-job-there-also-wat-to-know-the-whole-fees-qna-2924395,,,,,,,,,73,https://leverageedu.com/blog/cheap-universities-in-canada/,,,12985,Study_Abroad,210,College,,Study_Abroad-College-LS
Cardiff University fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/uk/universities/cardiff-university,3,https://collegedunia.com/uk/college/802-cardiff-university-cardiff,,,1,https://studyabroad.shiksha.com/uk/universities/cardiff-university,,,11,https://www.collegedekho.com/united-kingdom/cardiff-university/,,,,,,,,,12991,Study_Abroad,210,College,,Study_Abroad-College-LS
Cardiff University fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/uk/universities/cardiff-university,3,https://collegedunia.com/uk/college/802-cardiff-university-cardiff,,,1,https://studyabroad.shiksha.com/uk/universities/cardiff-university,,,11,https://www.collegedekho.com/united-kingdom/cardiff-university/,,,,,,,,,12991,Study_Abroad,210,College,,Study_Abroad-College-LS
Anglia Ruskin University fees,1,TOP SITE,06-12-2021,https://aru.ac.uk/study/tuition-fees,3,https://collegedunia.com/uk/college/799-anglia-ruskin-university-cambridge,,,2,https://studyabroad.shiksha.com/uk/universities/anglia-ruskin-university,,,6,https://www.collegedekho.com/united-kingdom/anglia-ruskin-university/course-fees/,,,40,https://www.embibe.com/exams/anglia-ruskin-university-admission/,27,https://leverageedu.com/blog/anglia-ruskin-unievrsity-mba/,,,12994,Study_Abroad,210,College,,Study_Abroad-College-LS
American National University,1,TOP SITE,06-12-2021,https://an.edu/,8,https://collegedunia.com/usa/college/1961-american-national-university-salem,,,25,https://studyabroad.shiksha.com/usa/universities/national-university,,,,,,,,,,,,,12998,Study_Abroad,210,College,,Study_Abroad-College-LS
Norfolk State University,1,TOP SITE,06-12-2021,https://www.nsu.edu/,,,,,,,,,,,,,,,,,,,13003,Study_Abroad,210,College,,Study_Abroad-College-LS
Salem State University,1,TOP SITE,06-12-2021,https://www.salemstate.edu/,12,https://collegedunia.com/usa/college/1960-salem-state-university-salem/admission,,,4,https://studyabroad.shiksha.com/usa/universities/salem-state-university,,,,,,,,,,,,,13004,Study_Abroad,210,College,,Study_Abroad-College-LS
Angelo State University,1,TOP SITE,06-12-2021,https://www.angelo.edu/,6,https://collegedunia.com/usa/college/919-angelo-state-university-san-angelo,,,,,,,,,,,,,,,,,13006,Study_Abroad,210,College,,Study_Abroad-College-LS
Australian National University fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/australia/universities/australian-national-university,3,https://collegedunia.com/australia/college/597-australian-national-university-canberra,,,1,https://studyabroad.shiksha.com/australia/universities/australian-national-university,,,8,https://www.collegedekho.com/australia/australian-national-university/,,,,,71,https://leverageedu.com/blog/mbbs-in-australia/,,,13030,Study_Abroad,170,College,,Study_Abroad-College-LS
Australian National University fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/australia/universities/australian-national-university,3,https://collegedunia.com/australia/college/597-australian-national-university-canberra,,,1,https://studyabroad.shiksha.com/australia/universities/australian-national-university,,,8,https://www.collegedekho.com/australia/australian-national-university/,,,,,71,https://leverageedu.com/blog/mbbs-in-australia/,,,13030,Study_Abroad,170,College,,Study_Abroad-College-LS
Curtin University fees,1,TOP SITE,06-12-2021,https://students.curtin.edu.au/essentials/fees/understanding-your-fees/tuition-fees/,3,https://collegedunia.com/australia/college/612-curtin-university-perth,,,2,https://studyabroad.shiksha.com/australia/universities/curtin-university,,,,,,,,,,,,,13038,Study_Abroad,170,College,,Study_Abroad-College-LS
University of Florida fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-florida,3,https://collegedunia.com/usa/college/1339-university-of-florida-gainesville,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-florida,,,19,https://www.collegedekho.com/usa/university-of-south-florida/,,,,,,,,,13039,Study_Abroad,170,College,,Study_Abroad-College-LS
University of Florida fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/usa/universities/university-of-florida,3,https://collegedunia.com/usa/college/1339-university-of-florida-gainesville,,,1,https://studyabroad.shiksha.com/usa/universities/university-of-florida,,,19,https://www.collegedekho.com/usa/university-of-south-florida/,,,,,,,,,13039,Study_Abroad,170,College,,Study_Abroad-College-LS
University of Tasmania fees,1,TOP SITE,06-12-2021,https://www.utas.edu.au/fees/fees-and-charges/what-to-pay/international,3,https://collegedunia.com/australia/college/602-university-of-tasmania-hobart,,,2,https://studyabroad.shiksha.com/australia/universities/university-of-tasmania,,,,,,,,,,,,,13041,Study_Abroad,170,College,,Study_Abroad-College-LS
University of Bristol fees,1,TOP SITE,06-12-2021,http://www.bristol.ac.uk/international/fees-finance/,3,https://collegedunia.com/uk/college/797-university-of-bristol-bristol,,,2,https://studyabroad.shiksha.com/uk/universities/university-of-bristol,,,5,https://www.collegedekho.com/united-kingdom/university-of-bristol/,,,,,,,,,13042,Study_Abroad,170,College,,Study_Abroad-College-LS
State University of New York at Geneseo,1,TOP SITE,06-12-2021,https://www.geneseo.edu/,4,https://collegedunia.com/usa/college/1347-state-university-of-new-york-at-geneseo-geneseo,,,19,https://studyabroad.shiksha.com/usa/universities/suny-geneseo/courses,,,,,,,,,,,,,13044,Study_Abroad,170,College,,Study_Abroad-College-LS
Husson University,1,TOP SITE,06-12-2021,https://www.husson.edu/,7,https://collegedunia.com/usa/college/968-husson-university-bangor,,,5,https://studyabroad.shiksha.com/usa/universities/husson-university,,,,,,,,,,,,,13045,Study_Abroad,170,College,,Study_Abroad-College-LS
Hollins University,1,TOP SITE,06-12-2021,https://hollins.edu/,15,https://collegedunia.com/usa/college/1920-hollins-university-roanoke,,,,,,,,,,,,,,,,,13046,Study_Abroad,170,College,,Study_Abroad-College-LS
Southern Utah University,1,TOP SITE,06-12-2021,https://www.suu.edu/,11,https://collegedunia.com/usa/college/1100-southern-utah-university-cedar-city,,,,,,,,,,,,,,,,,13051,Study_Abroad,170,College,,Study_Abroad-College-LS
Colorado State University Fort Collins,1,TOP SITE,06-12-2021,https://www.colostate.edu/,22,https://collegedunia.com/usa/college/1312-colorado-state-university-fort-collins/admission,,,2,https://studyabroad.shiksha.com/usa/universities/colorado-state-university,,,,,,,,,,,,,13052,Study_Abroad,170,College,,Study_Abroad-College-LS
Slippery Rock University,1,TOP SITE,06-12-2021,https://www.sru.edu/,25,https://collegedunia.com/usa/college/1083-slippery-rock-university-slippery-rock,,,,,,,,,,,,,,,,,13055,Study_Abroad,170,College,,Study_Abroad-College-LS
Colorado Mesa University,1,TOP SITE,06-12-2021,https://www.coloradomesa.edu/,,,,,,,,,,,,,,,,,,,13056,Study_Abroad,170,College,,Study_Abroad-College-LS
University of Puget Sound,1,TOP SITE,06-12-2021,http://www.pugetsound.edu/,15,https://collegedunia.com/usa/college/2097-university-of-puget-sound-tacoma,,,,,,,,,,,,,,,,,13058,Study_Abroad,170,College,,Study_Abroad-College-LS
University of Wisconsin Eau Claire,1,TOP SITE,06-12-2021,https://www.uwec.edu/,12,https://collegedunia.com/usa/college/1266-university-of-wisconsin-eau-claire,,,,,,,,,,,,,,,,,13072,Study_Abroad,170,College,,Study_Abroad-College-LS
Wittenberg University,1,TOP SITE,06-12-2021,https://www.wittenberg.edu/,20,https://collegedunia.com/usa/college/2060-wittenberg-university-springfield,,,19,https://studyabroad.shiksha.com/usa/universities/wittenberg-university,,,35,https://www.collegedekho.com/usa/wittenberg-university/,,,,,,,,,13073,Study_Abroad,170,College,,Study_Abroad-College-LS
Bastyr University,1,TOP SITE,06-12-2021,https://bastyr.edu/,21,https://collegedunia.com/usa/college/1479-bastyr-university-kenmore,,,,,,,,,,,,,,,,,13080,Study_Abroad,170,College,,Study_Abroad-College-LS
Southern University at New Orleans,1,TOP SITE,06-12-2021,https://www.suno.edu/,7,https://collegedunia.com/usa/college/1706-southern-university-new-orleans-new-orleans,,,,,,,,,,,,,,,,,13106,Study_Abroad,140,College,,Study_Abroad-College-LS
