Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
mbbs,1,TOP SITE,06-12-2021,https://hi.wikipedia.org/wiki/%E0%A4%86%E0%A4%AF%E0%A5%81%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%9C%E0%A5%8D%E0%A4%9E%E0%A4%BE%E0%A4%A8_%E0%A4%A4%E0%A4%A5%E0%A4%BE_%E0%A4%B6%E0%A4%B2%E0%A5%8D%E0%A4%AF-%E0%A4%9A%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B8%E0%A4%BE_%E0%A4%B8%E0%A5%8D%E0%A4%A8%E0%A4%BE%E0%A4%A4%E0%A4%95,,,,,12,https://www.shiksha.com/mbbs-chp,2,https://www.careers360.com/courses/mbbs-bachelor-of-medicine-bachelor-of-surgery,15,https://www.collegedekho.com/courses/mbbs/,,,,,88,https://byjus.com/full-form/mbbs-full-form/,,,,,50,https://leverageedu.com/blog/mbbs-in-canada/,,,3087,Courses,90500,Course,,Courses
bsc nursing post basic,1,TOP SITE,06-12-2021,https://collegedunia.com/courses/post-basic-bachelor-of-science-pbbsc-nursing,1,https://collegedunia.com/courses/post-basic-bachelor-of-science-pbbsc-nursing,,,11,https://www.shiksha.com/b-sc-nursing-post-basic-chp,74,https://www.careers360.com/colleges/st-stephens-college-of-nursing-delhi/post-basic-bsc-nursing-course,2,https://www.collegedekho.com/courses/post-basic-bsc-nursing/,,,28,https://exams.aglasem.com/ignou-post-basic-b-sc-nursing-2021/,,,,,,,,,,,3088,Courses,2900,Course,,Courses
bsc nursing post basic,1,collegedunia.com,06-12-2021,https://collegedunia.com/courses/post-basic-bachelor-of-science-pbbsc-nursing,1,https://collegedunia.com/courses/post-basic-bachelor-of-science-pbbsc-nursing,,,11,https://www.shiksha.com/b-sc-nursing-post-basic-chp,74,https://www.careers360.com/colleges/st-stephens-college-of-nursing-delhi/post-basic-bsc-nursing-course,2,https://www.collegedekho.com/courses/post-basic-bsc-nursing/,,,28,https://exams.aglasem.com/ignou-post-basic-b-sc-nursing-2021/,,,,,,,,,,,3088,Courses,2900,Course,,Courses
cfa,1,TOP SITE,06-12-2021,https://www.cfainstitute.org/,4,https://collegedunia.com/courses/cfa-chartered-financial-analyst,,,20,https://www.shiksha.com/banking-finance-insurance/cfa-exam,64,https://finance.careers360.com/articles/cfa-level-1-exam-pattern,50,https://www.collegedekho.com/courses/chartered-financial-analyst-cfa/,,,,,,,,,,,48,https://leverageedu.com/blog/cfa-course/,,,3089,Courses,90500,Course,,Courses
bsc,1,TOP SITE,06-12-2021,https://hindi.edufever.com/articles/what-is-bsc-learn-about-courses-jobs-and-admissions/,3,https://collegedunia.com/courses/bachelor-of-science-bsc,,,2,https://www.shiksha.com/b-sc-chp,12,https://www.careers360.com/courses/b-sc-bachelor-of-science,43,https://www.collegedekho.com/courses/bachelor-of-science-bsc/,,,,,,,,,,,21,https://leverageedu.com/blog/bsc-courses-list/,,,3090,Courses,74000,Course,,Courses
phd,1,TOP SITE,06-12-2021,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%80%E0%A4%8F%E0%A4%9A%E0%A4%A1%E0%A5%80,35,https://collegedunia.com/courses/phd,,,24,https://www.shiksha.com/ph-d-chp,,,,,,,,,,,,,,,63,https://leverageedu.com/blog/phd/,,,3091,Courses,60500,Course,,Courses
bca,1,TOP SITE,06-12-2021,https://collegedunia.com/courses/bachelor-of-computer-applications-bca,1,https://collegedunia.com/courses/bachelor-of-computer-applications-bca,,,2,https://www.shiksha.com/bca-bachelor-of-computer-applications-chp,3,https://www.careers360.com/courses/bca-bachelor-of-computer-applications,4,https://www.collegedekho.com/courses/bca/,,,,,79,https://byjus.com/full-form/bca-full-form/,,,,,8,https://leverageedu.com/blog/bca-course-subjects/,,,3092,Courses,90500,Course,,Courses
bca,1,collegedunia.com,06-12-2021,https://collegedunia.com/courses/bachelor-of-computer-applications-bca,1,https://collegedunia.com/courses/bachelor-of-computer-applications-bca,,,2,https://www.shiksha.com/bca-bachelor-of-computer-applications-chp,3,https://www.careers360.com/courses/bca-bachelor-of-computer-applications,4,https://www.collegedekho.com/courses/bca/,,,,,79,https://byjus.com/full-form/bca-full-form/,,,,,8,https://leverageedu.com/blog/bca-course-subjects/,,,3092,Courses,90500,Course,,Courses
ma tamil,1,TOP SITE,06-12-2021,https://collegedunia.com/courses/master-of-arts-ma-tamil,1,https://collegedunia.com/courses/master-of-arts-ma-tamil,,,28,https://www.shiksha.com/humanities-social-sciences/colleges/m-a-colleges-tamil-nadu,12,https://www.careers360.com/colleges/rajeswari-vedachalam-government-arts-college-chengalpattu/ma-tamil-course,38,https://www.collegedekho.com/ma-tamil-colleges-in-chennai/,,,,,,,,,,,13,https://leverageedu.com/blog/ma-tamil/,,,3093,Courses,40500,Course,,Courses
ma tamil,1,collegedunia.com,06-12-2021,https://collegedunia.com/courses/master-of-arts-ma-tamil,1,https://collegedunia.com/courses/master-of-arts-ma-tamil,,,28,https://www.shiksha.com/humanities-social-sciences/colleges/m-a-colleges-tamil-nadu,12,https://www.careers360.com/colleges/rajeswari-vedachalam-government-arts-college-chengalpattu/ma-tamil-course,38,https://www.collegedekho.com/ma-tamil-colleges-in-chennai/,,,,,,,,,,,13,https://leverageedu.com/blog/ma-tamil/,,,3093,Courses,40500,Course,,Courses
llb,1,TOP SITE,06-12-2021,https://www.careers360.com/courses/llb-bachelor-of-legislative-law,2,https://collegedunia.com/courses/bachelor-of-laws-llb,,,3,https://www.shiksha.com/ll-b-chp,1,https://www.careers360.com/courses/llb-bachelor-of-legislative-law,,,,,,,,,,,,,,,,,3095,Courses,49500,Course,,Courses
llb,1,careers360.com,06-12-2021,https://www.careers360.com/courses/llb-bachelor-of-legislative-law,2,https://collegedunia.com/courses/bachelor-of-laws-llb,,,3,https://www.shiksha.com/ll-b-chp,1,https://www.careers360.com/courses/llb-bachelor-of-legislative-law,,,,,,,,,,,,,,,,,3095,Courses,49500,Course,,Courses
bba course,1,TOP SITE,06-12-2021,https://collegedunia.com/courses/bachelor-of-business-administration-bba,1,https://collegedunia.com/courses/bachelor-of-business-administration-bba,,,2,https://www.shiksha.com/bba-bachelor-of-business-administration-chp,13,https://www.careers360.com/courses/bba-bachelor-of-business-administration,7,https://www.collegedekho.com/courses/bachelor-of-business-administration-bba/,,,,,,,,,,,25,https://leverageedu.com/blog/bba-subjects/,,,3097,Courses,49500,Course,,Courses
