,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
2089,diploma in hotel management,1,https://collegedunia.com/courses/diploma-in-hotel-management,4,https://www.shiksha.com/hospitality-travel/diploma-in-hotel-hospitality-management-chp,80,https://hospitality.careers360.com/colleges/list-of-diploma-in-hotel-management-colleges-in-india,14,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,9,https://leverageedu.com/blog/diploma-in-hotel-management/,,,3944,Courses,5400,Course,,Courses
2090,diploma in hotel management,1,https://collegedunia.com/courses/diploma-in-hotel-management,5,https://www.shiksha.com/hospitality-travel/diploma-in-hotel-hospitality-management-chp,80,https://hospitality.careers360.com/colleges/list-of-diploma-in-hotel-management-colleges-in-india,14,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,9,https://leverageedu.com/blog/diploma-in-hotel-management/,,,3944,Courses,5400,Course,,Courses
2091,diploma in hotel management,1,https://collegedunia.com/courses/diploma-in-hotel-management,6,https://www.shiksha.com/hospitality-travel/hotel-hospitality-management/colleges/diploma-courses-india,80,https://hospitality.careers360.com/colleges/list-of-diploma-in-hotel-management-colleges-in-india,14,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,9,https://leverageedu.com/blog/diploma-in-hotel-management/,,,3944,Courses,5400,Course,,Courses
2092,diploma in hotel management,2,https://collegedunia.com/courses/diploma-in-hotel-management,4,https://www.shiksha.com/hospitality-travel/diploma-in-hotel-hospitality-management-chp,80,https://hospitality.careers360.com/colleges/list-of-diploma-in-hotel-management-colleges-in-india,14,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,9,https://leverageedu.com/blog/diploma-in-hotel-management/,,,3944,Courses,5400,Course,,Courses
2093,diploma in hotel management,2,https://collegedunia.com/courses/diploma-in-hotel-management,5,https://www.shiksha.com/hospitality-travel/diploma-in-hotel-hospitality-management-chp,80,https://hospitality.careers360.com/colleges/list-of-diploma-in-hotel-management-colleges-in-india,14,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,9,https://leverageedu.com/blog/diploma-in-hotel-management/,,,3944,Courses,5400,Course,,Courses
2094,diploma in hotel management,2,https://collegedunia.com/courses/diploma-in-hotel-management,6,https://www.shiksha.com/hospitality-travel/hotel-hospitality-management/colleges/diploma-courses-india,80,https://hospitality.careers360.com/colleges/list-of-diploma-in-hotel-management-colleges-in-india,14,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,9,https://leverageedu.com/blog/diploma-in-hotel-management/,,,3944,Courses,5400,Course,,Courses
2095,diploma in hotel management,3,https://collegedunia.com/courses/hotel-management,4,https://www.shiksha.com/hospitality-travel/diploma-in-hotel-hospitality-management-chp,80,https://hospitality.careers360.com/colleges/list-of-diploma-in-hotel-management-colleges-in-india,14,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,9,https://leverageedu.com/blog/diploma-in-hotel-management/,,,3944,Courses,5400,Course,,Courses
2096,diploma in hotel management,3,https://collegedunia.com/courses/hotel-management,5,https://www.shiksha.com/hospitality-travel/diploma-in-hotel-hospitality-management-chp,80,https://hospitality.careers360.com/colleges/list-of-diploma-in-hotel-management-colleges-in-india,14,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,9,https://leverageedu.com/blog/diploma-in-hotel-management/,,,3944,Courses,5400,Course,,Courses
2097,diploma in hotel management,3,https://collegedunia.com/courses/hotel-management,6,https://www.shiksha.com/hospitality-travel/hotel-hospitality-management/colleges/diploma-courses-india,80,https://hospitality.careers360.com/colleges/list-of-diploma-in-hotel-management-colleges-in-india,14,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,9,https://leverageedu.com/blog/diploma-in-hotel-management/,,,3944,Courses,5400,Course,,Courses
2098,diploma in hotel management and catering technology,1,https://collegedunia.com/courses/diploma-in-hotel-management-and-catering-technology,14,https://www.shiksha.com/college/amrapali-institute-of-hotel-management-haldwani-28723/course-diploma-in-hotel-management-and-catering-technology-dhmct-114258,11,https://www.careers360.com/courses/diploma-in-hotel-management-and-catering-technology,37,https://www.collegedekho.com/articles/list-of-hotel-management-courses-after-10th/,,,,,,,,,,,,,,,3945,Courses,210,Course,,Courses
2099,diploma in hotel management and catering technology,1,https://collegedunia.com/courses/diploma-in-hotel-management-and-catering-technology,15,https://www.shiksha.com/college/amrapali-institute-of-hotel-management-haldwani-28723/course-diploma-in-hotel-management-and-catering-technology-dhmct-114258,11,https://www.careers360.com/courses/diploma-in-hotel-management-and-catering-technology,37,https://www.collegedekho.com/articles/list-of-hotel-management-courses-after-10th/,,,,,,,,,,,,,,,3945,Courses,210,Course,,Courses
2100,diploma in hotel management and catering technology,1,https://collegedunia.com/courses/diploma-in-hotel-management-and-catering-technology,16,https://www.shiksha.com/college/nips-school-of-hotel-management-kolkata-salt-lake-city-21584/course-diploma-in-hotel-management-and-catering-technology-24458,11,https://www.careers360.com/courses/diploma-in-hotel-management-and-catering-technology,37,https://www.collegedekho.com/articles/list-of-hotel-management-courses-after-10th/,,,,,,,,,,,,,,,3945,Courses,210,Course,,Courses
2101,diploma in hotel management and catering technology,2,https://collegedunia.com/courses/diploma-in-hotel-management-and-catering-technology,14,https://www.shiksha.com/college/amrapali-institute-of-hotel-management-haldwani-28723/course-diploma-in-hotel-management-and-catering-technology-dhmct-114258,11,https://www.careers360.com/courses/diploma-in-hotel-management-and-catering-technology,37,https://www.collegedekho.com/articles/list-of-hotel-management-courses-after-10th/,,,,,,,,,,,,,,,3945,Courses,210,Course,,Courses
2102,diploma in hotel management and catering technology,2,https://collegedunia.com/courses/diploma-in-hotel-management-and-catering-technology,15,https://www.shiksha.com/college/amrapali-institute-of-hotel-management-haldwani-28723/course-diploma-in-hotel-management-and-catering-technology-dhmct-114258,11,https://www.careers360.com/courses/diploma-in-hotel-management-and-catering-technology,37,https://www.collegedekho.com/articles/list-of-hotel-management-courses-after-10th/,,,,,,,,,,,,,,,3945,Courses,210,Course,,Courses
2103,diploma in hotel management and catering technology,2,https://collegedunia.com/courses/diploma-in-hotel-management-and-catering-technology,16,https://www.shiksha.com/college/nips-school-of-hotel-management-kolkata-salt-lake-city-21584/course-diploma-in-hotel-management-and-catering-technology-24458,11,https://www.careers360.com/courses/diploma-in-hotel-management-and-catering-technology,37,https://www.collegedekho.com/articles/list-of-hotel-management-courses-after-10th/,,,,,,,,,,,,,,,3945,Courses,210,Course,,Courses
2104,diploma in hotel management and catering technology,3,https://collegedunia.com/courses/diploma-in-hotel-management,14,https://www.shiksha.com/college/amrapali-institute-of-hotel-management-haldwani-28723/course-diploma-in-hotel-management-and-catering-technology-dhmct-114258,11,https://www.careers360.com/courses/diploma-in-hotel-management-and-catering-technology,37,https://www.collegedekho.com/articles/list-of-hotel-management-courses-after-10th/,,,,,,,,,,,,,,,3945,Courses,210,Course,,Courses
2105,diploma in hotel management and catering technology,3,https://collegedunia.com/courses/diploma-in-hotel-management,15,https://www.shiksha.com/college/amrapali-institute-of-hotel-management-haldwani-28723/course-diploma-in-hotel-management-and-catering-technology-dhmct-114258,11,https://www.careers360.com/courses/diploma-in-hotel-management-and-catering-technology,37,https://www.collegedekho.com/articles/list-of-hotel-management-courses-after-10th/,,,,,,,,,,,,,,,3945,Courses,210,Course,,Courses
2106,diploma in hotel management and catering technology,3,https://collegedunia.com/courses/diploma-in-hotel-management,16,https://www.shiksha.com/college/nips-school-of-hotel-management-kolkata-salt-lake-city-21584/course-diploma-in-hotel-management-and-catering-technology-24458,11,https://www.careers360.com/courses/diploma-in-hotel-management-and-catering-technology,37,https://www.collegedekho.com/articles/list-of-hotel-management-courses-after-10th/,,,,,,,,,,,,,,,3945,Courses,210,Course,,Courses
2107,Diploma In Human Resource Management,2,https://collegedunia.com/courses/diploma-in-human-resource-management,15,https://www.shiksha.com/business-management-studies/human-resources-chp,34,https://bschool.careers360.com/colleges/list-of-pgd-in-human-resource-management-colleges-in-india,62,https://www.collegedekho.com/courses/pgdm-hr/,,,,,,,,,,,,,,,3946,Courses,1000,Course,,Courses
2108,Diploma in Management,1,https://collegedunia.com/courses/diploma-in-management,37,https://studyabroad.shiksha.com/certificate-diploma-in-business-in-abroad-cl1239,98,https://www.careers360.com/courses/pgdm-post-graduate-diploma-in-management,68,https://www.collegedekho.com/courses/post-graduate-diploma-business-management-pgdbm/,,,,,,,,,,,74,https://leverageedu.com/blog/diploma-in-business-management/,,,3947,Courses,880,Course,,Courses
2109,Diploma in Retail Management,2,https://collegedunia.com/courses/diploma-in-retail-management,8,https://www.shiksha.com/business-management-studies/retail-courses-chp,30,https://bschool.careers360.com/colleges/list-of-diploma-in-retail-management-colleges-in-haryana,20,https://www.collegedekho.com/diploma-retail_management-colleges-in-tamil-nadu/,,,,,,,,,,,,,,,3948,Courses,480,Course,,Courses
2110,post graduate diploma in financial management,3,https://collegedunia.com/courses/post-graduate-diploma-in-financial-management,16,https://www.shiksha.com/college/institute-of-distance-and-open-learning-university-of-mumbai-santacruz-east-10303/course-post-graduate-diploma-in-financial-management-89309,83,https://www.careers360.com/university/indira-gandhi-national-open-university-new-delhi/post-graduate-diploma-in-financial-management-course,6,https://www.collegedekho.com/courses/pgd-financial-management-pgdfm/,,,,,,,,,,,,,,,3949,Courses,320,Course,,Courses
2111,post graduate diploma in financial management,3,https://collegedunia.com/courses/post-graduate-diploma-in-financial-management,17,https://www.shiksha.com/college/institute-of-distance-and-open-learning-university-of-mumbai-santacruz-east-10303/course-post-graduate-diploma-in-financial-management-89309,83,https://www.careers360.com/university/indira-gandhi-national-open-university-new-delhi/post-graduate-diploma-in-financial-management-course,6,https://www.collegedekho.com/courses/pgd-financial-management-pgdfm/,,,,,,,,,,,,,,,3949,Courses,320,Course,,Courses
2112,post graduate diploma in financial management,3,https://collegedunia.com/courses/post-graduate-diploma-in-financial-management,18,https://www.shiksha.com/university/msu-the-maharaja-sayajirao-university-of-baroda-vadodara-37071/course-post-graduate-diploma-in-financial-management-299827,83,https://www.careers360.com/university/indira-gandhi-national-open-university-new-delhi/post-graduate-diploma-in-financial-management-course,6,https://www.collegedekho.com/courses/pgd-financial-management-pgdfm/,,,,,,,,,,,,,,,3949,Courses,320,Course,,Courses
2113,post graduate diploma in hotel management,1,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,16,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,11,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2114,post graduate diploma in hotel management,1,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,16,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,12,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2115,post graduate diploma in hotel management,1,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,16,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,13,https://hospitality.careers360.com/colleges/list-of-pgd-hospitality-tourism-colleges-in-india,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2116,post graduate diploma in hotel management,1,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,17,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,11,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2117,post graduate diploma in hotel management,1,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,17,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,12,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2118,post graduate diploma in hotel management,1,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,17,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,13,https://hospitality.careers360.com/colleges/list-of-pgd-hospitality-tourism-colleges-in-india,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2119,post graduate diploma in hotel management,1,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,18,https://www.shiksha.com/mba/course/post-graduate-diploma-in-hotel-management-mumbai-college-of-hotel-management-and-catering-technology-mira-road-110427,11,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2120,post graduate diploma in hotel management,1,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,18,https://www.shiksha.com/mba/course/post-graduate-diploma-in-hotel-management-mumbai-college-of-hotel-management-and-catering-technology-mira-road-110427,12,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2121,post graduate diploma in hotel management,1,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,18,https://www.shiksha.com/mba/course/post-graduate-diploma-in-hotel-management-mumbai-college-of-hotel-management-and-catering-technology-mira-road-110427,13,https://hospitality.careers360.com/colleges/list-of-pgd-hospitality-tourism-colleges-in-india,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2122,post graduate diploma in hotel management,2,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,16,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,11,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2123,post graduate diploma in hotel management,2,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,16,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,12,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2124,post graduate diploma in hotel management,2,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,16,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,13,https://hospitality.careers360.com/colleges/list-of-pgd-hospitality-tourism-colleges-in-india,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2125,post graduate diploma in hotel management,2,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,17,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,11,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2126,post graduate diploma in hotel management,2,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,17,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,12,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2127,post graduate diploma in hotel management,2,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,17,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,13,https://hospitality.careers360.com/colleges/list-of-pgd-hospitality-tourism-colleges-in-india,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2128,post graduate diploma in hotel management,2,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,18,https://www.shiksha.com/mba/course/post-graduate-diploma-in-hotel-management-mumbai-college-of-hotel-management-and-catering-technology-mira-road-110427,11,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2129,post graduate diploma in hotel management,2,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,18,https://www.shiksha.com/mba/course/post-graduate-diploma-in-hotel-management-mumbai-college-of-hotel-management-and-catering-technology-mira-road-110427,12,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2130,post graduate diploma in hotel management,2,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management,18,https://www.shiksha.com/mba/course/post-graduate-diploma-in-hotel-management-mumbai-college-of-hotel-management-and-catering-technology-mira-road-110427,13,https://hospitality.careers360.com/colleges/list-of-pgd-hospitality-tourism-colleges-in-india,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2131,post graduate diploma in hotel management,3,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management-colleges-in-india,16,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,11,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2132,post graduate diploma in hotel management,3,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management-colleges-in-india,16,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,12,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2133,post graduate diploma in hotel management,3,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management-colleges-in-india,16,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,13,https://hospitality.careers360.com/colleges/list-of-pgd-hospitality-tourism-colleges-in-india,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2134,post graduate diploma in hotel management,3,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management-colleges-in-india,17,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,11,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2135,post graduate diploma in hotel management,3,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management-colleges-in-india,17,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,12,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2136,post graduate diploma in hotel management,3,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management-colleges-in-india,17,https://www.shiksha.com/college/siitam-sun-international-institute-of-tourism-and-management-hyderabad-ramnagar-33259/course-post-graduation-diploma-in-hotel-management-pgdhm-225191,13,https://hospitality.careers360.com/colleges/list-of-pgd-hospitality-tourism-colleges-in-india,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2137,post graduate diploma in hotel management,3,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management-colleges-in-india,18,https://www.shiksha.com/mba/course/post-graduate-diploma-in-hotel-management-mumbai-college-of-hotel-management-and-catering-technology-mira-road-110427,11,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2138,post graduate diploma in hotel management,3,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management-colleges-in-india,18,https://www.shiksha.com/mba/course/post-graduate-diploma-in-hotel-management-mumbai-college-of-hotel-management-and-catering-technology-mira-road-110427,12,https://www.careers360.com/courses/pgd-in-hotel-management,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2139,post graduate diploma in hotel management,3,https://collegedunia.com/courses/post-graduate-diploma-in-hotel-management-colleges-in-india,18,https://www.shiksha.com/mba/course/post-graduate-diploma-in-hotel-management-mumbai-college-of-hotel-management-and-catering-technology-mira-road-110427,13,https://hospitality.careers360.com/colleges/list-of-pgd-hospitality-tourism-colleges-in-india,4,https://www.collegedekho.com/courses/pgd-hotel-management/,,,,,,,,,,,99,https://leverageedu.com/blog/hotel-management-courses-after-12th/,,,3950,Courses,390,Course,,Courses
2140,pgdib,2,https://collegedunia.com/courses/post-graduate-diploma-in-international-business-pgdib,15,https://www.shiksha.com/college/kamla-lohtia-sanatan-dharam-college-ludhiana-101441/course-post-graduate-diploma-in-international-business-p-g-d-i-b-492009,8,https://www.careers360.com/colleges/cmd-pg-college-bilaspur/pgdib-course,,,,,,,,,,,,,,,,,3951,Courses,170,Course,,Courses
2141,pgdib,2,https://collegedunia.com/courses/post-graduate-diploma-in-international-business-pgdib,16,https://www.shiksha.com/college/kamla-lohtia-sanatan-dharam-college-ludhiana-101441/course-post-graduate-diploma-in-international-business-p-g-d-i-b-492009,8,https://www.careers360.com/colleges/cmd-pg-college-bilaspur/pgdib-course,,,,,,,,,,,,,,,,,3951,Courses,170,Course,,Courses
2142,pgdib,2,https://collegedunia.com/courses/post-graduate-diploma-in-international-business-pgdib,17,https://www.shiksha.com/college/symbiosis-centre-for-distance-learning-noida-40817/course-post-graduate-diploma-in-international-business-pgdib-204275,8,https://www.careers360.com/colleges/cmd-pg-college-bilaspur/pgdib-course,,,,,,,,,,,,,,,,,3951,Courses,170,Course,,Courses
2143,post graduate diploma in logistics and supply chain management,1,https://collegedunia.com/courses/post-graduate-diploma-in-logistics-and-supply-chain-management-pgdlscm,10,https://www.shiksha.com/college/all-india-institute-of-management-studies-mandaveli-rd-chennai-21979/course-post-graduate-diploma-in-logistics-and-supply-chain-management-33175,5,https://bschool.careers360.com/colleges/list-of-pgd-in-logistics-and-supply-chain-management-colleges-in-india,13,https://www.collegedekho.com/courses/pg-diploma-supply-chain-logistics-management/,,,,,,,,,,,,,,,3952,Courses,140,Course,,Courses
2144,Post Graduate Diploma in Marketing Management,1,https://collegedunia.com/courses/post-graduate-diploma-in-marketing-management,21,https://www.shiksha.com/university/ignou-indira-gandhi-national-open-university-delhi-3030/course-post-graduate-diploma-in-marketing-management-740313,6,https://bschool.careers360.com/colleges/list-of-pgd-in-marketing-management-colleges-in-india,51,https://www.collegedekho.com/courses/post-graduate-diploma-management-pgdm-marketing/,,,,,,,,,,,,,,,3953,Courses,140,Course,,Courses
2145,Post Graduate Diploma in Marketing Management,1,https://collegedunia.com/courses/post-graduate-diploma-in-marketing-management,22,https://www.shiksha.com/university/ignou-indira-gandhi-national-open-university-delhi-3030/course-post-graduate-diploma-in-marketing-management-740313,6,https://bschool.careers360.com/colleges/list-of-pgd-in-marketing-management-colleges-in-india,51,https://www.collegedekho.com/courses/post-graduate-diploma-management-pgdm-marketing/,,,,,,,,,,,,,,,3953,Courses,140,Course,,Courses
2146,Post Graduate Diploma in Marketing Management,1,https://collegedunia.com/courses/post-graduate-diploma-in-marketing-management,23,https://www.shiksha.com/university/msu-the-maharaja-sayajirao-university-of-baroda-vadodara-37071/course-post-graduate-diploma-in-marketing-management-299322,6,https://bschool.careers360.com/colleges/list-of-pgd-in-marketing-management-colleges-in-india,51,https://www.collegedekho.com/courses/post-graduate-diploma-management-pgdm-marketing/,,,,,,,,,,,,,,,3953,Courses,140,Course,,Courses
2147,post graduate diploma in project management,2,https://collegedunia.com/courses/post-graduate-diploma-in-project-management,8,https://www.shiksha.com/it-software/project-management-chp,4,https://bschool.careers360.com/colleges/list-of-pgd-in-project-management-colleges-in-india,,,,,,,,,,,,,85,https://leverageedu.com/blog/project-management-courses-in-canada/,,,3954,Courses,170,Course,,Courses
2148,certificate course in sales and marketing,3,https://collegedunia.com/courses/certificate-programme-in-sales-and-marketing,10,https://www.shiksha.com/business-management-studies/colleges/certificate-sales-marketing-colleges-india,23,https://www.careers360.com/courses-certifications/sales-and-marketing-courses-brpg,,,,,,,,,,,,,,,,,3955,Courses,110,Course,,Courses
