city_id,city,New York,Los Angeles,Chicago,Houston,Phoenix
3799,Bangor,711.976,5165.591,1947.442,3342.015,4629.391
8366,Pueblo,2871.039,1801.798,1796.932,1473.756,1210.106
5016,Doral,2065.53,4408.817,2231.516,1921.495,3811.537
7901,Olivet,1544.979,2929.96,489.446,1241.194,2338.267
6866,Longview,2373.099,2515.684,1419.442,340.25,1918.403
8394,Radford,792.48,3862.646,1022.199,1837.141,3270.954
5799,Grand Junction,3245.013,1247.075,1998.057,1873.049,933.141
6673,Las Vegas,4059.506,433.274,2812.549,2344.334,484.281
5511,Fort Myers,2016.257,4267.636,2090.335,1780.313,3670.356
3758,Aurora,2861.943,1657.442,1614.987,1652.424,1388.773
3866,Beaumont,2483.161,2623.924,1765.9,136.602,2026.644
8778,Sarasota,1900.358,4151.737,1974.436,1664.414,3554.457
6799,Lindsborg,2234.279,2358.577,1136.603,1081.134,1677.141
8251,Pocatello,3594.44,1367.999,2347.484,2585.588,1326.527
7437,Moscow,4226.87,1788.162,2957.765,3494.659,1966.118
4580,Clarion,2515.541,2302.213,1493.284,413.079,1704.933
8988,Smithfield,652.678,4324.02,1400.45,2164.519,3732.328
3525,Akron,705.625,3808.875,590.726,2065.745,3216.276
4769,Cortland,342.866,4492.939,1274.79,2806.209,3956.739
7248,Middlebury,434.523,4663.558,1445.409,3010.892,4127.358
8660,Saint Charles,1556.892,2966.254,501.062,1274.911,2353.056
5573,Fredonia,661.961,4011.153,793.004,2324.423,3474.953
6887,Loudonville,792.404,3734.431,554.03,1992.209,3142.739
6926,Lyndonville,531.205,4811.715,1629.894,3161.243,4311.844
9940,Weston,2037,4380.287,2202.986,1892.965,3783.007
3530,Albany,244.622,4535.716,1317.567,2820.991,3999.516
7929,Orangeburg,1151.006,3867.533,1354.474,1626.538,3327.486
9879,West Lafayette,1225.214,3380.604,197.82,1675.482,2777.25
3611,Anaheim,4478.793,42.578,3231.836,2460.887,571.381
6665,Laramie,2869.286,1699.802,1622.329,1859.36,1404.55
6308,Irvine,4485.437,64.023,3238.48,2464.992,575.487
6518,Kirksville,1786.212,2866.551,637.308,1459.704,2209.205
7528,Murray,3495.168,1097.26,2248.211,2365.71,1055.789
8794,Savannah,1289.368,3908.136,1555.959,1555.83,3368.089
4874,Dahlonega,1350.681,3609.976,1136.981,1382.627,3069.929
5328,Fairbanks,6825.728,5277.519,5556.624,6468.247,5670.216
7745,North Dartmouth,336.067,4822.038,1603.889,2969.935,4252.468
4339,Canton,735.72,3813.956,624.933,2071.733,3222.263
4673,College Station,2639.523,2384.007,1715.615,152.976,1786.727
4924,Dearborn,981.725,3663.149,446.979,2087.587,3189.354
6055,Henniker,408.477,4737.414,1519.265,3038.516,4201.215
8516,Ripon,4630.797,519.854,3383.84,3006.393,1116.887
7789,Northampton,259.93,4679.416,1461.268,2889.968,4143.217
9327,Tacoma,4611.92,1778.182,3342.816,3772.271,2298.215
9497,Tullahoma,1434.935,3336.01,881.533,1324.556,2744.318
3630,Ann Arbor,986.924,3604.516,388.346,2072.991,3161.193
6542,Kutztown,170.633,4307.727,1166.527,2459.51,3716.035
6708,Lawton,2471.321,2064.081,1415.788,687.419,1472.388
9044,South Orange,29.957,4470.321,1252.172,2597.891,3854.416
8714,San Antonio,2932.524,2175.643,1999.609,317.171,1578.363
5310,Evansville,1384.37,3200.948,469.946,1368.752,2609.256
8319,Potsdam,560.009,4454.671,1238.501,2840.217,3990.747
7856,Oberlin,0,0,0,0,0
3838,Baton Rouge,2189.132,2921.958,1471.871,434.635,2324.677
7672,Newburgh,342.866,4492.939,1274.79,2806.209,3956.739
9312,Sweet Briar,631.15,4029.875,1143.109,2004.37,3438.183
5752,Glenville,287.643,4494.508,1276.359,2807.778,3958.308
7689,Newton,334.507,4788.121,1569.972,2964.545,4251.922
6591,Lake Charles,2390.135,2720.283,1672.874,232.96,2123.003
6873,Loretto,474.625,4036.384,860.984,2288.294,3444.691
4711,Commerce,2236.473,2216.919,1144.762,965.148,1625.227
7599,New Albany,1195.469,3346.052,484.686,1540.121,2754.36
7661,Newark,16.935,4474.38,1256.231,2604.908,3861.433
